,콘존ID,방향,grs80x,grs80y,노선번호,노선명,위도,경도
3280,0300CZS260,S,243376.37669,462643.46937,352,중부선,36.76139270375859,127.48579568778764
3281,0300CZS260,S,244170.63638200003,463246.919371,352,중부선,36.766793648081816,127.4947256637515
3282,0300CZS270,S,244914.372446,463905.763574,352,중부선,36.772695449455625,127.5030942493359
3283,0300CZS270,S,245284.812212,464719.111208,352,중부선,36.780006751576714,127.5072917592062
3284,0300CZS270,S,245312.735317,465814.949627,352,중부선,36.78987979398411,127.50766968214127
3285,0300CZS270,S,245270.22816199998,466814.191611,352,중부선,36.7988857777122,127.5072528253342
3286,0300CZS270,S,244838.900864,467665.490046,352,중부선,36.8065771511529,127.50247008606497
3287,0300CZS280,S,244002.878388,468203.63648100005,352,중부선,36.81146548235963,127.49313293392436
3288,0300CZS280,S,243817.399261,469159.14917,352,중부선,36.820083990579995,127.49110937123812
3289,0300CZS280,S,243949.812263,470144.19521599996,352,중부선,36.82895386244819,127.49265031584154
3290,0300CZS280,S,244091.952948,471025.27306899993,352,중부선,36.836886415304384,127.49429464945844
3291,0300CZS280,S,243787.151305,472184.977033,352,중부선,36.84735035416448,127.49094456838044
3292,0300CZS280,S,243224.138229,473119.85859399993,352,중부선,36.8558002173927,127.4846854125394
3293,0300CZS280,S,242718.85896999997,473740.247771,352,중부선,36.86141333939107,127.47905463285493
3294,0300CZS280,S,242394.10940900003,474354.046279,352,중부선,36.866958727045954,127.47544723075652
3295,0300CZS280,S,242357.914139,475349.7006,352,중부선,36.87593190134314,127.47509687145423
3296,0300CZS280,S,242394.820463,476649.388649,352,중부선,36.887641335242776,127.47558342939124
3297,0300CZS280,S,242419.957067,477549.190938,352,중부선,36.89574803420415,127.47591573308158
3298,0300CZS280,S,242446.601452,478549.004009,352,중부선,36.904755815761405,127.4762706349966
3299,0300CZS280,S,242471.673945,479448.801383,352,중부선,36.912862447024324,127.47660238594874
3300,0300CZS280,S,242483.127627,480648.235722,352,중부선,36.923669596955484,127.47679819043444
3301,0300CZS290,S,242309.098006,481632.74986000004,352,중부선,36.93254850623883,127.47490010032311
3302,0301CZE010,E,242082.79905,482811.41891300003,352,중부선,36.94317916358965,127.47242563256394
3303,0301CZE010,E,241838.073247,484088.36902700004,352,중부선,36.954696144105455,127.46974904752136
3304,0301CZE020,E,241669.05359099997,484972.51285600004,352,중부선,36.96267028929953,127.46790012885099
3305,0301CZE020,E,241575.56008899998,485961.69281000004,352,중부선,36.971587500621936,127.46690475718133
3306,0301CZE020,E,241863.06068400003,486919.03471700003,352,중부선,36.98020094355344,127.47018643453644
3307,0301CZE020,E,241923.998071,487109.56208,352,중부선,36.98191498692525,127.47088141316085
3308,0301CZE020,E,241923.998071,487109.56208,352,중부선,36.98191498692525,127.47088141316085
3309,0301CZE020,E,242231.25349699997,488061.373242,352,중부선,36.990477577174964,127.47438558458337
3310,0301CZE030,E,242585.29857800002,489310.73473699996,352,중부선,37.001719008420054,127.4784329821015
3311,0301CZE030,E,242776.37741999998,490394.182639,352,중부선,37.01147273939227,127.48064108679304
3312,0301CZE030,E,242946.703183,491379.71913000004,352,중부선,37.02034512985119,127.48261098250357
3313,0301CZE030,E,242904.064322,492271.78448100004,352,중부선,37.02838500278954,127.48218264558236
3314,0301CZE030,E,242669.005194,493243.90702299995,352,중부선,37.03715497658503,127.47959606662646
3315,0301CZE030,E,242442.398169,494217.96787600004,352,중부선,37.045941968285064,127.47710402137861
3316,0301CZE040,E,242243.78539200002,495300.075861,352,중부선,37.055701190273304,127.47493219525234
3317,0301CZE040,E,242002.372802,496371.44242299994,352,중부선,37.065365492635394,127.47227799584027
3318,0301CZE040,E,241416.376497,497299.31418999995,352,중부선,37.07375205640887,127.46574032683192
3319,0301CZE040,E,240841.952573,498118.084754,352,중부선,37.08115470737619,127.45932543845056
3320,0301CZE040,E,240211.770931,499019.86718299997,352,중부선,37.08930737457179,127.45228663361522
3321,0301CZE040,E,240211.770931,499019.86718299997,352,중부선,37.08930737457179,127.45228663361522
3322,0301CZE040,E,240211.770931,499019.86718299997,352,중부선,37.08930737457179,127.45228663361522
3323,0301CZE040,E,239640.06101399998,500060.64099499997,352,중부선,37.098709519527645,127.44591138494854
3324,0301CZE040,E,239578.378727,501259.03743699996,352,중부선,37.10951014911283,127.44528074153057
3325,0301CZE050,E,239442.698289,503051.567067,352,중부선,37.12566723395104,127.44384857078315
3326,0301CZE050,E,238989.58625100003,505306.47741899994,352,중부선,37.14600375006974,127.4388671753164
3327,0301CZE050,E,239071.602282,507003.39223199995,352,중부선,37.16129008025306,127.43987888759774
3328,0301CZE050,E,239156.11592399998,508300.82985299994,352,중부선,37.17297684963811,127.44089824617285
3329,0301CZE050,E,239187.829628,509299.723158,352,중부선,37.18197583452542,127.4413076830663
3330,0301CZE050,E,239310.926921,510692.71755299997,352,중부선,37.194521915579756,127.44276715874236
3331,0301CZE060,E,238987.234915,512584.04112700006,352,중부선,37.21157678154872,127.43922018394261
3332,0301CZE060,E,238367.32709299997,513492.818103,352,중부선,37.21979076771519,127.43228336228375
3333,0301CZE060,E,238098.565677,514347.573279,352,중부선,37.22750332099185,127.42929896465533
3334,0301CZE060,E,237707.612714,516002.166309,352,중부선,37.24242745006669,127.42497744908867
3335,0301CZE060,E,237251.28744299998,516874.567281,352,중부선,37.250306307485275,127.41987824644873
3336,0301CZE070,E,236472.124696,517774.781587,352,중부선,37.25844823775931,127.4111401906303
3337,0301CZE070,E,235971.46042199997,518397.763647,352,중부선,37.26408089371725,127.405526564257
3338,0301CZE080,E,235317.25996599998,519154.175777,352,중부선,37.27092134853702,127.39818744340161
3339,0301CZE080,E,234719.11494699997,519826.74265900004,352,중부선,37.277003797971624,127.39147512922906
3340,0301CZE090,E,234653.774121,519902.421612,352,중부선,37.27768811388531,127.3907419195128
3341,0301CZE100,E,234653.774121,519902.421612,352,중부선,37.27768811388531,127.3907419195128
3342,0301CZE100,E,233201.04469,521678.19124799996,352,중부선,37.29374107988365,127.37444112690198
3343,0301CZE100,E,231935.86340700003,522673.602068,352,중부선,37.30275420076576,127.36021545269415
3344,0301CZE110,E,230777.319268,524023.65773800004,352,중부선,37.31495750650108,127.34720399341363
3345,0301CZE110,E,230389.391363,524338.754482,352,중부선,37.31780934397508,127.34284068118296
3346,0301CZE110,E,229314.18151799997,526008.57057,352,중부선,37.33288920505027,127.33077673419088
3347,0301CZE110,E,228804.41920700003,526968.501271,352,중부선,37.341554279685006,127.32506201087807
3348,0301CZE110,E,228627.46688000002,527541.903998,352,중부선,37.34672619746456,127.32308724181914
3349,0301CZE110,E,228428.93433000002,528213.2819020001,352,중부선,37.35278151050686,127.32087239566958
3350,0301CZE110,E,228428.93433000002,528213.2819020001,352,중부선,37.35278151050686,127.32087239566958
3351,0301CZE110,E,228307.86378400002,528594.582839,352,중부선,37.356220785204776,127.31952047508129
3352,0301CZE110,E,228128.63700900003,529676.9467140001,352,중부선,37.3659784766452,127.31753859747639
3353,0301CZE120,E,228118.658371,529776.465368,352,중부선,37.3668754546887,127.31742972965633
3354,0301CZE120,E,227902.31618899998,531966.1401930001,352,중부선,37.386611201559795,127.31507000731659
3355,0301CZE120,E,227652.117179,532825.650639,352,중부선,37.394362965229774,127.31227694663662
3356,0301CZE120,E,226846.918266,534869.636774,352,중부선,37.41280311198549,127.30325811872285
3357,0301CZS010,S,226846.918266,534869.636774,352,중부선,37.41280311198549,127.30325811872285
3358,0301CZS010,S,226250.25396799998,536559.894562,352,중부선,37.42804953479643,127.29657844073066
3359,0301CZS020,S,225914.146235,537388.56631,352,중부선,37.43552537279318,127.29281018382
3360,0301CZS020,S,225270.10702399997,538008.937996,352,중부선,37.44113275125167,127.28555435078182
3361,0301CZS020,S,224689.445253,538399.7119359999,352,중부선,37.444669310541684,127.2790059686962
3362,0301CZS020,S,223866.480385,538760.96727,352,중부선,37.44794582427024,127.26971773840732
3363,0301CZS020,S,223866.480385,538760.96727,352,중부선,37.44794582427024,127.26971773840732
3364,0301CZS020,S,223214.486398,539015.985132,352,중부선,37.45026013169109,127.26235757807763
3365,0301CZS030,S,222206.09246999997,540259.5541,352,중부선,37.46148948893086,127.25099879961834
3366,0301CZS030,S,222118.685115,540649.9588560001,352,중부선,37.46500914234461,127.25002254239467
3367,0301CZS030,S,221981.17270700002,541234.097045,352,중부선,37.470275520992026,127.24848557921979
3368,0301CZS030,S,221755.67846300002,541894.120291,352,중부선,37.47622767581467,127.24595599332673
3369,0301CZS030,S,221313.46653200002,542788.4168270001,352,중부선,37.484295598678045,127.24098253974783
3370,0301CZS030,S,221177.88200100002,543372.94913,352,중부선,37.4895653528976,127.23946636433394
3371,0301CZS040,S,220842.246438,544094.3111729999,352,중부선,37.49607245331055,127.2356916576849
3372,0301CZS040,S,220285.68863400002,545043.299784,352,중부선,37.50463521839231,127.22942410699677
3373,0301CZS040,S,219475.01080100003,547169.663051,352,중부선,37.523811144355,127.22031199550665
3374,0301CZS040,S,218564.692671,547994.2078689999,352,중부선,37.531259019445436,127.21003487151494
3375,0301CZS040,S,217865.687835,548033.71227,352,중부선,37.531628752276255,127.20212756550234
3376,0301CZS040,S,235757.13863600002,518812.44626099995,370,제2중부선,37.26782551615077,127.4031303655699
3377,0301CZS040,S,235180.833272,519366.226921,370,제2중부선,37.27283713376946,127.39665934625422
3378,0301CZS040,S,234516.37924299997,520114.090341,370,제2중부선,37.279600392943124,127.38920256293041
3379,0301CZS040,S,233846.674848,520985.92370600003,370,제2중부선,37.28748036540697,127.38169088162526
