,발생시간,메세지,경도,위도,고속도로,콘존ID,방향
4122,2015-08-22,경부고속도로 한남방향 서초IC->반포IC 4차로 승용차 간 추돌사고 정체 -,127.020092351986,37.4994887455426,경부고속도로,"['0010CZS521', '0010CZE521', 0.3759032102969848, 0.3759032102969848]",0
4124,2015-08-22,경부고속도로 기흥나들목->수원신갈나들목 (서울 방향) 123차로 승용차 관련 추돌사고 처리 중 지체 -,127.105469373528,37.2273540126485,경부고속도로,"['0010CZS470', '0010CZE470', 10.45200382330534, 10.45200382330534]",0
4126,2015-08-23,경부고속도로 (한남방향) 양재IC->서초IC 5차로 승용차 고장 정체 주의운행 -,127.029215229599,37.4750677649508,경부고속도로,"['0010CZS510', '0010CZE510', 0.5298091095380759, 0.5298091095380759]",0
4133,2015-08-23,경부고속도로 한남방향 양재IC->서초IC 4차로 승용차간 추돌사고 후미지체 주의운행 -,127.034677517844,37.4688894504909,경부고속도로,"['0010CZS510', '0010CZE510', 0.09296217025782859, 0.09296217025782859]",0
4136,2016-02-17,경부고속도로 (판교방향)서초IC->양재IC 5차로 차량고장 정체 주의운행 -,127.030237520971,37.4732240277221,경부고속도로,"['0010CZS510', '0010CZE510', 0.48026123731364617, 0.48026123731364617]",0
4137,2016-02-17,경부고속도로 (판교방향)잠원IC->반포IC 2-3차로 승용차간 추돌사고 정체 주의운행 -,127.01742046373,37.5058253033881,경부고속도로,"['0010CZS521', '0010CZE521', 0.14201529359167125, 0.14201529359167125]",0
4143,2016-02-18,경부고속도로 서울방향 신갈 - 죽전휴게소구간 12차로 승용차관련사고처리중 후미지체 -,127.103819336235,37.3069651805001,경부고속도로,"['0010CZS470', '0010CZE470', 5.108968336997588, 5.108968336997588]",0
4155,2016-02-18,경부고속도로 (한남방향) 양재나들목앞 4차로 승용차간 추돌사고 정체 주의운전 -,127.041009483924,37.4622960013909,경부고속도로,"['0010CZS505', '0010CZE505', 0.43024113178363216, 0.43024113178363216]",0
4157,2016-02-18,경부고속도로  (서울방향) 기흥ic → 수원신갈ic  123차로 화물차 관련 사고 처리중   후미 정체 -,127.103954785561,37.2550035114665,경부고속도로,"['0010CZS470', '0010CZE470', 8.594464242901564, 8.594464242901564]",0
4158,2016-02-18,경부고속도로 기흥나들목->수원신갈나들목 (서울 방향) 123차로 화물차 관련 사고처리 중 정체 -,127.101174575705,37.2226346515593,경부고속도로,"['0010CZS470', '0010CZE470', 10.767308999874055, 10.767308999874055]",0
4163,2016-02-18,경부고속도로 (한남방향)잠원IC->한남IC 2-3차로 차량간 추돌사고 정체 주의운행 -,127.016108228101,37.5096226835994,경부고속도로,"['0010CZS521', '0010CZE521', 0.43482142237037036, 0.43482142237037036]",0
4169,2016-02-19,경부고속도로 경주TG에서 부산방향 경주휴게소 내리막길 2차로 크레인 낙하물 처리 작업중 지체<사고위험> -,129.192021966327,35.7151888976058,경부고속도로,"['0010CZS470', '0010CZE470', 258.96544722989154, 258.96544722989154]",0
4179,2016-02-19,경부고속도로 경부고속도로 부산방향 경주나들목 램프구간 차대차 교통사고 지체(사고위험) -,129.182803839324,35.8088664717037,경부고속도로,"['0010CZS470', '0010CZE470', 255.25267125300238, 255.25267125300238]",0
4180,2016-02-19,경부고속도로 부산방향 옥천2터널 내 추월차로에서 승용차간 5중 추돌사고 -,127.708964178939,36.2715773810703,경부고속도로,"['0010CZS470', '0010CZE470', 100.865916537948, 100.865916537948]",0
4190,2016-02-19,경부고속도로 부산 방향 88km 지점에 고장난 차량 견인 중임 지체. 경부고속도로 부산 방향, 88km 지점에 고장난 차량 견인 중임," 지체.,129.060265842587,35.4102450806952",경부고속도로,"['', '', -1, -1]",0
4195,2016-02-19,경부고속도로 안성나들목->북천안나들목 (부산 방향) 갓길 승용차 관련사고 처리 중 지체 -,127.155497100686,36.9903222871737,경부고속도로,"['0010CZS470', '0010CZE470', 26.99821074839823, 26.99821074839823]",0
4196,2016-02-19,경부고속도로 안성휴게소->오산나들목 (서울 방향) 23차로 승용차 관련사고 처리 중 정체 -,127.124514360814,37.0896220787798,경부고속도로,"['0010CZS470', '0010CZE470', 19.8345878010936, 19.8345878010936]",0
4204,2016-02-20,경부고속도로 하행선 금호1교에서 금호2교 방면 금호2교 100m전방 화물차량 고장 정차중 지체(사고주의) -,128.630899196678,35.9170123787265,경부고속도로,"['0010CZS470', '0010CZE470', 197.14700715527482, 197.14700715527482]",0
4210,2016-02-20,경부고속도로 한남방향 양재IC->서초IC  2차로 차량간 추돌사고  지체 주의운행  -,127.035160845798,37.4683959779918,경부고속도로,"['0010CZS510', '0010CZE510', 0.15594752144536794, 0.15594752144536794]",0
4216,2016-02-20,경부고속도로 서울방향 64k지점 경주부근 2차로 차량고장 정체(사고위험) -,129.19681571325,35.7615566859332,경부고속도로,"['0010CZS470', '0010CZE470', 258.056725493213, 258.056725493213]",0
4231,2016-02-20,경부고속도로 (한남방향)서초IC->반포IC 4차로 승용차간 추돌사고 정체 주의운행 -,127.024500367662,37.4876198707245,경부고속도로,"['0010CZS520', '0010CZE520', 0.21489791684665813, 0.21489791684665813]",0
4243,2016-02-21,경부고속도로 신갈분기점->죽전휴게소 (서울 방향) 23차로 승용차 관련 추돌사고 처리 중 정체 -,127.103712614595,37.3041568082521,경부고속도로,"['0010CZS470', '0010CZE470', 5.297184536777638, 5.297184536777638]",0
4246,2016-02-21,경부고속도로 수원신갈나들목->신갈분기점 (서울 방향) 2차로 승용차 관련추돌사고 처리 중 정체 -,127.103904279525,37.2706028906952,경부고속도로,"['0010CZS470', '0010CZE470', 7.548063461219195, 7.548063461219195]",0
4256,2016-02-22,경부고속도로 기흥나들목->수원신갈나들목 (서울 방향) 4차로 승용차 관련사고 처리 중 지체 -,127.102811791345,37.2245027366674,경부고속도로,"['0010CZS470', '0010CZE470', 10.639953830884487, 10.639953830884487]",0
4260,2016-02-22,경부고속도로 경주나들목에서 경주휴게소 방면 경주나들목 ==>경주휴게소 구간 노면 보수공사  지체(주의운전) -,129.187847470436,35.802893547986,경부고속도로,"['0010CZS470', '0010CZE470', 255.93690632251267, 255.93690632251267]",0
4277,2016-02-22,경부고속도로 서울방향 회덕분기점 277k부근  랭프구간 화물차 전도사고 후미 지체.,127.41842054105,36.4014501190511,경부고속도로,"['0010CZS470', '0010CZE470', 74.80760844736204, 74.80760844736204]",0
4284,2016-02-22,경부고속도로 한남방향 반포IC->잠원IC 2차로 차량 간 4중 추돌사고 후미정체 주의운행 -,127.016901991155,37.5075764894059,경부고속도로,"['0010CZS521', '0010CZE521', 0.27194949823454273, 0.27194949823454273]",0
4292,2016-02-23,경부고속도로진입로 금호분기점에서 김천나들목 방면 금호분기점 감속차선 내 차량 사고 지체(사고주의) -,128.530295072344,35.89351422174,경부고속도로,"['0010CZS470', '0010CZE470', 188.39321452676822, 188.39321452676822]",0
4293,2016-02-23,경부고속도로 한남방향 양재나들목->서초나들목 하위차로 화물차와 승용차간 추돌사고 정체 -,127.036674927003,37.4668244217984,경부고속도로,"['0010CZS510', '0010CZE510', 0.3544380289228621, 0.3544380289228621]",0
4296,2016-02-23,경부고속도로 (한남대교방향)양재나들목->서초나들목 2차로 차량관련 추돌사고 지체 주의운행. -,127.02749304236,37.4792493201771,경부고속도로,"['0010CZS510', '0010CZE510', 0.1906671451660367, 0.1906671451660367]",0
4304,2016-02-23,경부고속도로 경주나들목에서 경주휴게소 방면 경주휴게소 인근 차량 고장 정차중  지체(사고주의) -,129.195358356414,35.7284558485905,경부고속도로,"['0010CZS470', '0010CZE470', 258.899038138216, 258.899038138216]",0
4306,2016-02-23,경부고속도로 죽전휴게소→서울요금소 (서울방향) (3차로) 승용차관련  사고처리중 후미 지체 -,127.10358694008,37.3356748184146,경부고속도로,"['0010CZS470', '0010CZE470', 3.1829702524121593, 3.1829702524121593]",0
4307,2016-02-23,경부고속도로 판교방향 잠원IC 3차로 화물차고장 후미 정체  -,127.016745048403,37.5075194187553,경부고속도로,"['0010CZS521', '0010CZE521', 0.2780313523878401, 0.2780313523878401]",0
4310,2016-02-24,경부고속도로 서울방향 달래내 - 양재구간 45차로 화물차관련 사고 처리중 후미지체 -,127.058358498193,37.4443217976409,경부고속도로,"['0010CZS505', '0010CZE505', 0.06862113375131626, 0.06862113375131626]",0
4317,2016-02-24,경부고속도로 한남나들목 방면 서초IC->반포IC 2차로 승용차 관련 추돌사고 후미 정체 -,127.022704128532,37.492710453011,경부고속도로,"['0010CZS520', '0010CZE520', 0.18074208534298247, 0.18074208534298247]",0
4320,2016-02-24,경부고속도로 한남방향 양재iC ->서초IC  하위차로 차량간 추돌사고  지체 주의운행  -,127.029872126294,37.4740916684386,경부고속도로,"['0010CZS510', '0010CZE510', 0.5450454937045318, 0.5450454937045318]",0
4321,2016-02-24,경부고속도로 하행선 부산방향 1.2차로 차대차 추돌 후방 약 3km지정체 -,128.48964003954,35.9114665412248,경부고속도로,"['0010CZS470', '0010CZE470', 183.90668516528783, 183.90668516528783]",0
4325,2016-02-24,경부고속도로 양재방향 한남IC 1차로 버스-승용차 추돌사고 후미정체 주의운행 -,127.017511619102,37.5194642122825,경부고속도로,"['0010CZS522', '0010CZE522', 0.2738386087921683, 0.2738386087921683]",0
4327,2016-02-24,경부고속도로 하행선 부산방향 1차로 차대차 추돌 후방 약3km지정체 -,128.541931662905,35.8956418357185,경부고속도로,"['0010CZS470', '0010CZE470', 189.41368752534146, 189.41368752534146]",0
4346,2016-02-25,경부고속도로 한남방향 달래네고개->양재나들목 하위차로 승용차관련 추돌사고 정체 -,127.048128248962,37.4548775712751,경부고속도로,"['0010CZS505', '0010CZE505', 0.3871474018721875, 0.3871474018721875]",0
4348,2016-02-25,경부고속도로 올림픽대로방향 한남나들목->김포방향 올림픽대로 연결램프 1차로 승용차간 추돌사고 정체 -,127.016772584616,37.5219332649609,경부고속도로,"['0010CZS522', '0010CZE522', 0.3874587787640734, 0.3874587787640734]",0
4351,2016-02-25,경부고속도로 (서울방향) 기흥동탄ic→기흥ic  3차로 승용차 관련 사고 처리중  후미 정체 -,127.100046819176,37.2206673412081,경부고속도로,"['0010CZS470', '0010CZE470', 10.902400490476687, 10.902400490476687]",0
4352,2016-02-25,경부고속도로 (부산방향) 서울요금소→신갈jc  2차로 승용차 관련 사고 처리중  후미 지체 -,127.103397464353,37.3136664777691,경부고속도로,"['0010CZS470', '0010CZE470', 4.659007257271463, 4.659007257271463]",0
4353,2016-02-25,경부고속도로 왜관나들목에서 칠곡물류나들목 방향 칠곡물류나들목 부근 승용차 사고 후방 정체 사고주의 -,128.45377944477,35.9600548064207,경부고속도로,"['0010CZS470', '0010CZE470', 178.73920307802496, 178.73920307802496]",0
4358,2016-02-25,경부고속도로 (서울방향) 358km 총4차로중 갓길 차량고장 후미정체예상 -,127.165224051905,36.9753831460222,경부고속도로,"['0010CZS470', '0010CZE470', 28.225851437152507, 28.225851437152507]",0
4379,2016-02-26,경부고속도로 서울방향 174.5km 1차로 낙하물로 인한 승용차 3대관련 사고 후미 정체 없음 -,128.356726087881,36.121080592486,경부고속도로,"['0010CZS470', '0010CZE470', 163.71092406286718, 163.71092406286718]",0
4380,2016-02-26,경부고속도로 서울방향 138km 지점 1.2차로 사고 승용차 3대관련 사고 후방 약 2km 지정체 발생 -,128.53179218822,35.8933255085651,경부고속도로,"['0010CZS470', '0010CZE470', 188.54128947464767, 188.54128947464767]",0
4385,2016-02-26,경부고속도로 북대구에서 금호분기점 방향 금호분기점 부근 차량 사고  제체(주의운전) -,128.528590528083,35.8931114241466,경부고속도로,"['0010CZS470', '0010CZE470', 188.2473742167885, 188.2473742167885]",0
4400,2016-02-27,경부고속도로 (서울방면) 수원나들목 2Km 못 간 지점 1차로  승용차버스의 3중 추돌사고 처리작업중  후미지체 -,127.105502897059,37.2460247698694,경부고속도로,"['0010CZS470', '0010CZE470', 9.200088320725966, 9.200088320725966]",0
4402,2016-02-27,경부고속도로 한남IC 방면 달래내고개->양재IC 하위차로 추돌사고 후미 정체 -,127.04629080379,37.4566208178854,경부고속도로,"['0010CZS505', '0010CZE505', 0.2694977075991502, 0.2694977075991502]",0
4420,2016-02-27,경부고속도로 서울방향 금강1교 284k부근  주행1.2차로에 걸쳐 승용차간 3중 추돌사고 -,127.416708081924,36.4562413960048,경부고속도로,"['0010CZS470', '0010CZE470', 71.47575598004786, 71.47575598004786]",0
4422,2016-02-27,경부고속도로 서울방향 신탄진휴게소 200m 지난지점  주행34차로에 걸쳐 승용차관련 추돌사고 -,127.418291220769,36.4328170036648,경부고속도로,"['0010CZS470', '0010CZE470', 72.94185071257395, 72.94185071257395]",0
4426,2016-02-27,경부고속도로 서울방향 칠곡물류나들목 조금 못미친 146k지점 화물차 추돌사고 지체(사고위험) -,128.455755525475,35.9533142482372,경부고속도로,"['0010CZS470', '0010CZE470', 179.17411559677618, 179.17411559677618]",0
4428,2016-02-27,경부고속도로 부산방향 283km 갓길 차량고장 지정체 예상 -,127.418104884586,36.4498669223272,경부고속도로,"['0010CZS470', '0010CZE470', 71.92704407526999, 71.92704407526999]",0
4430,2016-02-27,경부고속도로 부산방향 갓길 차량고장 지정체 예상 -,127.420882193446,36.4090644529073,경부고속도로,"['0010CZS470', '0010CZE470', 74.48620185624435, 74.48620185624435]",0
4432,2016-02-27,경부고속도로 경부고속도로 부산방향 도동분기점 부근 129k지점 승용차 교통사고 지체(사고위험) -,128.63452618253,35.9168377345014,경부고속도로,"['0010CZS470', '0010CZE470', 197.5026819877056, 197.5026819877056]",0
4450,2016-02-29,경부고속도로 (한남방향) 양재IC 앞 5차로 화물차 고장 정체 주의운행 -,127.041070512075,37.4623326333992,경부고속도로,"['0010CZS505', '0010CZE505', 0.42581525111364465, 0.42581525111364465]",0
4454,2016-02-29,경부고속도로 (양재방향) 반포IC->서초IC 4차로 승용차 고장 정체 주의운행 -,127.024469869394,37.4870459859648,경부고속도로,"['0010CZS520', '0010CZE520', 0.24634051401231974, 0.24634051401231974]",0
4457,2016-02-29,경부고속도로(서울방향) 기흥동탄나들목→기흥나들목 1차로 승용차관련 사고처리중 주의운전  -,127.099267028293,37.2198600947315,경부고속도로,"['0010CZS470', '0010CZE470', 10.959530505498831, 10.959530505498831]",0
4463,2016-02-29,경부고속도로 한남대교방향 한남IC 1차로 승용차간 추돌사고 후미 정체  -,127.01716066842,37.5183355672304,경부고속도로,"['0010CZS522', '0010CZE522', 0.191601432505269, 0.191601432505269]",0
4465,2016-02-29,경부고속도로 오산나들목->동탄분기점 (서울 방향) 진출로 1차로 승용차 관련사고 처리 중 지체 -,127.083890102836,37.1496411212849,경부고속도로,"['0010CZS470', '0010CZE470', 15.804428908385205, 15.804428908385205]",0
4485,2016-03-01,경부고속도로 한남방향 양재IC방향 하위차로 버스관련사고 후미 정체  -,127.038112364607,37.4653448872086,경부고속도로,"['0010CZS510', '0010CZE510', 0.5424744730370509, 0.5424744730370509]",0
4486,2016-03-01,대구부산간고속도로  경부고속도로 상행선 133km (북대구 1km 전) 3차로 주행차선에 대형박스 비닐 낙하 사고위험 -,128.685841910478,35.8695659446438,경부고속도로,"['0010CZS470', '0010CZE470', 204.08609847295017, 204.08609847295017]",0
4490,2016-03-01,경부고속도로 한남방향 양재iC -> 서초IC  1차로 버스-버스 추돌사고  지체 주의운행  -,127.035287191308,37.4682375295477,경부고속도로,"['0010CZS510', '0010CZE510', 0.17353363458297277, 0.17353363458297277]",0
4497,2016-03-01,경부고속도로 신갈방향 서초iC-> 양재IC  4차로 승용차-승용차 추돌사고  지체 주의운행  -,127.032658945912,37.4706267730069,경부고속도로,"['0010CZS510', '0010CZE510', 0.16146753641490943, 0.16146753641490943]",0
4509,2016-03-02,경부고속도로 칠곡물류나들목에서 왜관나들목 방향 왜관나들목 부근 차량 사고 지체 사고주의 -,128.4348123328,35.9752924293224,경부고속도로,"['0010CZS470', '0010CZE470', 176.39368932959417, 176.39368932959417]",0
4522,2016-03-02,경부고속도로 (판교방향) 서초IC->양재IC 5.6차로 화물차-승용차 추돌사고 지체 주의운행 -,127.037225572326,37.4658735517474,경부고속도로,"['0010CZS510', '0010CZE510', 0.4409193078689791, 0.4409193078689791]",0
4524,2016-03-02,경부고속도로 (한남방향) 양재IC->서초IC 3.4차로 버스고장 정체 주의운행 -,127.038171540068,37.4653363155186,경부고속도로,"['0010CZS510', '0010CZE510', 0.5483380701670301, 0.5483380701670301]",0
4525,2016-03-02,경부고속도로 (양재방향) 잠원IC->반포IC 4차로 승용차간 추돌사고 정체 주의운행 -,127.016827065404,37.5073948571376,경부고속도로,"['0010CZS521', '0010CZE521', 0.26603458182027157, 0.26603458182027157]",0
4526,2016-03-02,경부고속도로 양재방향 반포IC->서초IC 3차로 승용차고장 후미 정체 -,127.019115835284,37.5012348011022,경부고속도로,"['0010CZS521', '0010CZE521', 0.21882494357861806, 0.21882494357861806]",0
4527,2016-03-02,경부고속도로 부산 방향 73.8km 지점 2차로에 화물차가 고장으로 서있음. 후방 지체. 경부고속도로 부산 방향 73.8km 지점 2차로에 화물차가 고장으로 서있음.,129.023407077164,35.3025002702866,경부고속도로,"['0010CZS470', '0010CZE470', 256.7545329989418, 256.7545329989418]",0
4529,2016-03-02,경부고속도로 판교방향 서초IC->양재IC 4차로 추돌사고 후미정체 -,127.027905094282,37.4775052386379,경부고속도로,"['0010CZS510', '0010CZE510', 0.31478129606960953, 0.31478129606960953]",0
4535,2016-03-02,경부고속도로 기흥나들목->수원신갈나들목 (서울 방향) 2차로 승용차 관련사고 처리 중 정체 -,127.105423581824,37.2280561044796,경부고속도로,"['0010CZS470', '0010CZE470', 10.404792930736226, 10.404792930736226]",0
4548,2016-03-03,경부고속도로 61.1km 부산방향 갓길 25톤 화물 단독사고 추돌사고 주의 -,129.195152433305,35.73406357397,경부고속도로,"['0010CZS470', '0010CZE470', 258.70960894224595, 258.70960894224595]",0
4550,2016-03-03,경부고속도로 하행선 교통사고 후방약5km지정체 -,128.699038915337,35.8830134932365,경부고속도로,"['0010CZS470', '0010CZE470', 204.89965378173423, 204.89965378173423]",0
4551,2016-03-03,경부고속도로 도동분기점ㅁ에서 동대구 분기점 방향 동대구 분기점 부근 차량 사고 정체(사고주의) -,128.685666179603,35.8911471171674,경부고속도로,"['0010CZS470', '0010CZE470', 203.32683784251697, 203.32683784251697]",0
4552,2016-03-03,경부고속도로 (판교방향) 서초IC->양재IC 2차로 승용차 고장 지체 주의운행 -,127.027981784244,37.4772199999071,경부고속도로,"['0010CZS510', '0010CZE510', 0.33565393800519067, 0.33565393800519067]",0
4554,2016-03-03,경부고속도로 부산 방향 내남간이정류장 61km 지점 주행로에 화물차 고장으로 서 있음.  후방 지체. 경부고속도로 부산 방향 내남간이정류장 61km 지점 주행로에 화물차 고장으로 서 있음.,129.056637142492,35.3897536339899,경부고속도로,"['0010CZS470', '0010CZE470', 256.6289642645802, 256.6289642645802]",0
4559,2016-03-03,경부고속도로 한남방향 잠원IC->한남IC 4차로 승용차고장 후미지체 -,127.015756879001,37.5105609609687,경부고속도로,"['0010CZS522', '0010CZE522', 0.3855661881806136, 0.3855661881806136]",0
4561,2016-03-03,경부고속도로 부산방향 324km 총 3차로중 13차로 교통사고 후미지정체예상 -,127.229849754575,36.7451645993439,경부고속도로,"['0010CZS470', '0010CZE470', 45.11046839031999, 45.11046839031999]",0
4566,2016-03-03,경부고속도로 부산방향 건천휴게소 부근 76k지점 2차로 화물차고장 지체(사고위험) -,129.106673940907,35.8309368535425,경부고속도로,"['0010CZS470', '0010CZE470', 246.91419276451862, 246.91419276451862]",0
4567,2016-03-03,경부고속도로 한남방향 서초나들목->반포나들목 2차로 차량고장 정체 -,127.024912346296,37.4865087406536,경부고속도로,"['0010CZS520', '0010CZE520', 0.3022437999017435, 0.3022437999017435]",0
4584,2016-03-04,경부고속도로 구미에서 김천나들목 방향 김천나들목 전방2km지점 차량 추동 사고 23차로 통제 정체(사고주의) -,128.2842154119,36.1504569820539,경부고속도로,"['0010CZS470', '0010CZE470', 155.78202400006901, 155.78202400006901]",0
4589,2016-03-04,경부고속도로 판교방향 한남나들목->잠원나들목 1차로 버스관련 추돌사고 정체 -,127.016596230006,37.5177547534824,경부고속도로,"['0010CZS522', '0010CZE522', 0.12090428413282332, 0.12090428413282332]",0
4593,2016-03-05,경부고속도로 (한남방향) 서초IC 진출램프 1차로 화물차간 추돌사고 정체 주의운행 -,127.0259651672,37.4841399610063,경부고속도로,"['0010CZS510', '0010CZE510', 0.17962519867809645, 0.17962519867809645]",0
4594,2016-03-05,강남대로 (양재방향) 한남대교남단->경부고속도로진입 4차로 버스-승용차 추돌사고 정체 주의운행 -,127.017949765361,37.5211686386306,경부고속도로,"['0010CZS522', '0010CZE522', 0.3943863034658088, 0.3943863034658088]",0
4597,2016-03-05,경부고속도로 한남방향 양재IC -> 서초IC  4차로 화물차-화물차 추돌사고  지체 주의운행  -,127.037363010232,37.466043536554,경부고속도로,"['0010CZS510', '0010CZE510', 0.44709491137199187, 0.44709491137199187]",0
4605,2016-03-05,경부고속도로 안성휴게소->오산나들목 (서울 방향) 5차로 물고임으로 가변차로 운영 불가 지체 -,127.126909949288,37.0827904537151,경부고속도로,"['0010CZS470', '0010CZE470', 20.323145513691934, 20.323145513691934]",0
4610,2016-03-06,경부고속도로 서울방면  387km 1차로 차단 단독사고,127.107158076724,37.232255591435,경부고속도로,"['0010CZS470', '0010CZE470', 10.129940381994453, 10.129940381994453]",0
4616,2016-03-06,경부고속도로 기흥나들목->수원신갈나들목 (서울 방향) 2차로 승용차 관련사고 처리 중 지체 -,127.107056028736,37.2310537642803,경부고속도로,"['0010CZS470', '0010CZE470', 10.209989060649637, 10.209989060649637]",0
4618,2016-03-06,경부고속도로 98km 부산방향 1차로 승용차 3대관련 교통사고 234차로 통행가능 후방 약 500미터 지,정체 발생 -,"128.921181492938,35.901868336655",경부고속도로,"['', '', -1, -1]",0
4663,2016-03-07,경부고속도로 서울 방향 48km 지점 주행로에 대형 화물차 고장으로 서 있음. 정체. 경부고속도로 서울 방향 48km 지점 주행로에 대형 화물차 고장으로 서 있음. 정체.,129.079715411792,35.4537204751745,경부고속도로,"['0010CZS470', '0010CZE470', 256.5330916317472, 256.5330916317472]",0
4677,2016-03-07,경부고속도로 (서울방향) 301km 총3차로중 갓길 차량고장 후미정체예상 -,127.382619851835,36.6300793502353,경부고속도로,"['0010CZS470', '0010CZE470', 59.44229335184025, 59.44229335184025]",0
4678,2016-03-07,경부고속도로 (대전방향) 277km 총 4차로중 갓길 차량고장 후미정체예상 -,127.418754799311,36.4266072246061,경부고속도로,"['0010CZS470', '0010CZE470', 73.33373257662251, 73.33373257662251]",0
4679,2016-03-08,경부고속도로 (서울방향) 306km 총 3차로중 갓길 차량고장 후미정체예상 -,127.383718519442,36.6249998775566,경부고속도로,"['0010CZS470', '0010CZE470', 59.798144656336575, 59.798144656336575]",0
4680,2016-03-08,경부고속도로 부산방향 추풍령휴게소 부근 211k지점 고장차량 지체 -,128.005659527381,36.1953970292462,경부고속도로,"['0010CZS470', '0010CZE470', 128.64321097617986, 128.64321097617986]",0
4688,2016-03-08,경부고속도로 서울 방향 서울산나들목 지난 지점 추월로에  승용차 트레일러 추돌사고가 났으며 처리중임  지체. -,129.125881239853,35.5575520295253,경부고속도로,"['0010CZS470', '0010CZE470', 257.4379463917219, 257.4379463917219]",0
4709,2016-03-09,경부고속도로 하행 사고 후미지정체 -,129.048375379665,35.8868918714538,경부고속도로,"['0010CZS470', '0010CZE470', 239.3833822806124, 239.3833822806124]",0
4715,2016-03-09,경부고속도로 판교방향 잠원IC->반포IC 4차로 고장차량 후미정체 -,127.017336349529,37.5060591718333,경부고속도로,"['0010CZS521', '0010CZE521', 0.16022082577026306, 0.16022082577026306]",0
4718,2016-03-09,경부고속도로 서울방향 수원신갈 - 신갈구간 3차로 승용차관련 사고 처리중 후미지체 -,127.105135756292,37.2802136213154,경부고속도로,"['0010CZS470', '0010CZE470', 6.906452310871683, 6.906452310871683]",0
4719,2016-03-09,경부고속도로 판교 방면 서초IC->양재IC 6차로 승용차 간 3중 추돌사고 후미 지체 -,127.037179799737,37.4658979715276,경부고속도로,"['0010CZS510', '0010CZE510', 0.43583109188663743, 0.43583109188663743]",0
4726,2016-03-09,경부고속도로 서울방향 278k 총 3차로중 3차로 사고 후방정체예상 -,127.41863344625,36.4009167045713,경부고속도로,"['0010CZS470', '0010CZE470', 74.85056696240387, 74.85056696240387]",0
4735,2016-03-10,경부고속도로 부산방향 신탄진휴게소 부근 추월차로 주행2차로에 적재물(플라스틱) 낙하 처리작업,127.416680493248,36.427418390487,경부고속도로,"['0010CZS470', '0010CZE470', 73.17428988706197, 73.17428988706197]",0
4736,2016-03-10,경부고속도로 한남IC 방면 양재IC->서초IC 2차로 승용차 관련 추돌사고 후미 정체 -,127.035181024292,37.4683399959628,경부고속도로,"['0010CZS510', '0010CZE510', 0.15992014931833268, 0.15992014931833268]",0
4738,2016-03-10,경부고속도로 수원신갈나들목->신갈분기점 (서울 방향) 5차로 화물차 관련사고 처리 중 지체 -,127.103921430379,37.270216762126,경부고속도로,"['0010CZS470', '0010CZE470', 7.573984925421941, 7.573984925421941]",0
4753,2016-03-10,경부고속도로 한남대교방향 한남대교남단  5차로 승용차 -승용차 추돌사고  지체 주의운행  -,127.018151718607,37.5193760388285,경부고속도로,"['0010CZS522', '0010CZE522', 0.32007027650075165, 0.32007027650075165]",0
4768,2016-03-11,경부고속도로 서울 방향 양산휴게소 못 간 지점 주행로에  적재물(화물차덮개)이 떨어져 있음.  서행 -,129.058445084374,35.3210179219551,경부고속도로,"['0010CZS470', '0010CZE470', 259.33904056565234, 259.33904056565234]",0
4770,2016-03-11,경부고속도로 판교방향 잠원IC->반포IC 5차로 추돌사고 후미정체 -,127.016941595623,37.5070255583481,경부고속도로,"['0010CZS521', '0010CZE521', 0.23840123829784374, 0.23840123829784374]",0
4771,2016-03-11,경부고속도로 부산 방향 25km 지점 갓길에 화물차가 타이어 파손으로 서 있음.  후방 지체. 경부고속도로 부산 방향 25km 지점 갓길에 화물차가 타이어 파손으로 서 있음.,129.053596798445,35.3830953311805,경부고속도로,"['0010CZS470', '0010CZE470', 256.58410244909163, 256.58410244909163]",0
4774,2016-03-11,경부고속도로 판교 방면 서초IC->양재IC 5차로 화물차 관련 추돌사고 후미 정체 -,127.03436138592,37.4687296295152,경부고속도로,"['0010CZS510', '0010CZE510', 0.07658967344558681, 0.07658967344558681]",0
4780,2016-03-11,경부고속도로 판교방향 서초IC->양재IC 3개차로 추돌사고 후미정체 주의운행 -,127.033105978683,37.4702081347899,경부고속도로,"['0010CZS510', '0010CZE510', 0.10503766088630971, 0.10503766088630971]",0
4790,2016-03-12,경부고속도로 판교방향 반포나들목에서 서초나들목 4차로  승용차 고장차량  후미지체 주의운행  -,127.023554363818,37.4894269783798,경부고속도로,"['0010CZS520', '0010CZE520', 0.060082657720400376, 0.060082657720400376]",0
4791,2016-03-12,경부고속도로 한남방향 양재IC->서초IC 6차로 추돌사고 후미지체 주의운행 -,127.037973190685,37.4654950458716,경부고속도로,"['0010CZS510', '0010CZE510', 0.5240187199444303, 0.5240187199444303]",0
4803,2016-03-12,경부고속도로 상행선 1차로 단독사고 정체 단독사고,128.584343728013,35.9097459830245,경부고속도로,"['0010CZS470', '0010CZE470', 192.9354156144096, 192.9354156144096]",0
4807,2016-03-13,경부고속도로  경부고속도로 상행선 149킬로미터 지점 갓길에  고장 화물차량 2대 정차중 지체 -,128.439597936915,35.9728568688125,경부고속도로,"['0010CZS470', '0010CZE470', 176.93333190688253, 176.93333190688253]",0
