,콘존ID,방향,grs80x,grs80y,노선번호,노선명
2678,0252CZE030,E,334672.560776,424919.235417,0300,청주영덕선
2679,0252CZE030,E,336092.247774,425384.162863,0300,청주영덕선
2680,0252CZE030,E,330297.275423,424499.091672,0300,청주영덕선
2681,0252CZE030,E,338288.813229,425440.996999,0300,청주영덕선
2682,0252CZE030,E,339872.587063,425600.238984,0300,청주영덕선
2683,0252CZE030,E,341703.465177,426091.930587,0300,청주영덕선
2684,0252CZE030,E,343323.001485,427258.906761,0300,청주영덕선
2685,0252CZE030,E,345105.625070,427307.700687,0300,청주영덕선
2686,0252CZE040,E,346832.364685,426873.397098,0300,청주영덕선
2687,0252CZE040,E,348021.688308,426344.219867,0300,청주영덕선
2688,0252CZE040,E,351850.707880,425836.780889,0300,청주영덕선
2689,0252CZE040,E,353898.761033,426184.923639,0300,청주영덕선
2690,0252CZE040,E,349752.405499,425921.203140,0300,청주영덕선
2691,0252CZE040,E,355661.161255,426000.820173,0300,청주영덕선
2692,0252CZE040,E,357816.848795,425646.964266,0300,청주영덕선
2693,0252CZE040,E,360097.576895,425648.210323,0300,청주영덕선
2694,0252CZE040,E,361652.691723,425352.963500,0300,청주영덕선
2695,0252CZE040,E,363596.609968,426638.545382,0300,청주영덕선
2696,0252CZE040,E,365322.667345,427901.953562,0300,청주영덕선
2697,0252CZE040,E,367209.116248,428109.104173,0300,청주영덕선
2698,0252CZE040,E,369108.060856,428128.829275,0300,청주영덕선
2699,0252CZE040,E,370612.270930,428615.764503,0300,청주영덕선
2700,0252CZE050,E,373894.152374,428528.633600,0300,청주영덕선
2701,0252CZE050,E,375589.424631,428626.796299,0300,청주영덕선
2702,0252CZE050,E,377179.694290,429194.748077,0300,청주영덕선
2703,0252CZE050,E,378899.008114,430216.337306,0300,청주영덕선
2704,0252CZE050,E,372620.500761,428320.148737,0300,청주영덕선
2705,0252CZE050,E,380115.212950,430594.413336,0300,청주영덕선
2706,0252CZE050,E,381895.487312,430518.845693,0300,청주영덕선
2707,0252CZE050,E,383176.075348,431444.937338,0300,청주영덕선
2708,0252CZE060,E,384707.194594,432566.839676,0300,청주영덕선
2709,0252CZE060,E,386548.637975,432964.173196,0300,청주영덕선
2710,0252CZE070,E,388205.429242,434075.784313,0300,청주영덕선
2711,0252CZE070,E,390246.662534,434952.656585,0300,청주영덕선
2712,0252CZE070,E,391836.361809,434890.336902,0300,청주영덕선
2713,0252CZE070,E,393928.319078,433722.712188,0300,청주영덕선
2714,0252CZE070,E,395692.641810,433415.602382,0300,청주영덕선
2715,0252CZE070,E,399035.077088,430991.645492,0300,청주영덕선
2716,0252CZE070,E,400127.962400,429361.931414,0300,청주영덕선
2717,0252CZE070,E,401924.815249,428490.004647,0300,청주영덕선
2718,0252CZE070,E,397191.035304,432111.594778,0300,청주영덕선
2719,0252CZE070,E,403433.978177,427350.016977,0300,청주영덕선
2720,0252CZE070,E,404574.356125,426375.574503,0300,청주영덕선
2721,0252CZE070,E,405709.561314,424867.998792,0300,청주영덕선
2722,0252CZE070,E,407369.863051,423844.189933,0300,청주영덕선
2723,0252CZE070,E,408694.620722,423391.401778,0300,청주영덕선
2724,0252CZE070,E,410208.713235,422874.176977,0300,청주영덕선
2725,0252CZE080,E,239039.153125,440691.611635,0300,청주영덕선
2726,0252CZE080,E,240749.658847,440304.503831,0300,청주영덕선
2727,0252CZE080,E,242160.746234,439375.631332,0300,청주영덕선
2728,0252CZE080,E,243079.952873,438605.460949,0300,청주영덕선
2729,0252CZE080,E,244814.767543,437449.578635,0300,청주영덕선
2730,0252CZE080,E,246576.353384,436584.208302,0300,청주영덕선
2731,0252CZE080,E,248203.138449,435525.646886,0300,청주영덕선
2732,0252CZE080,E,250265.925425,434981.012082,0300,청주영덕선
2733,0252CZE080,E,252352.914899,434359.279615,0300,청주영덕선
2734,0252CZE080,E,253960.952875,432873.961046,0300,청주영덕선
2735,0252CZE080,E,255329.617150,431418.802553,0300,청주영덕선
2736,0252CZE080,E,257219.909951,430882.542983,0300,청주영덕선
2737,0252CZE080,E,258216.803010,430803.863124,0300,청주영덕선
2738,0252CZE080,E,259812.635076,430689.336319,0300,청주영덕선
2739,0252CZE080,E,262215.626044,429777.876898,0300,청주영덕선
2740,0252CZE080,E,263991.537421,429105.129399,0300,청주영덕선
2741,0252CZE080,E,265766.804897,429019.869603,0300,청주영덕선
2742,0252CZE080,E,267744.115589,428786.799952,0300,청주영덕선
2743,0252CZE080,E,269838.580457,428840.539452,0300,청주영덕선
2744,0252CZE090,E,271936.554817,428869.862611,0300,청주영덕선
2745,0252CZE090,E,273835.859869,428890.609492,0300,청주영덕선
2746,0252CZS010,S,275733.857470,428916.502149,0300,청주영덕선
2747,0252CZS010,S,277436.665173,428099.890876,0300,청주영덕선
2748,0252CZS010,S,279145.543146,428053.344938,0300,청주영덕선
2749,0252CZS010,S,280342.148344,428006.572917,0300,청주영덕선
2750,0252CZS010,S,282237.079993,427868.066318,0300,청주영덕선
2751,0252CZS010,S,284208.177479,427286.210426,0300,청주영덕선
2752,0252CZS010,S,286041.231524,427538.270981,0300,청주영덕선
2753,0252CZS020,S,288036.187349,427564.303677,0300,청주영덕선
2754,0252CZS020,S,290008.335490,427339.283305,0300,청주영덕선
2755,0252CZS020,S,291598.169899,426168.685555,0300,청주영덕선
2756,0252CZS020,S,293466.602894,425912.411452,0300,청주영덕선
2757,0252CZS020,S,294714.254694,424376.860778,0300,청주영덕선
2758,0252CZS020,S,296974.039580,423403.516811,0300,청주영덕선
2759,0252CZS020,S,297755.131751,422780.965490,0300,청주영덕선
2760,0252CZS020,S,299063.169997,421695.070995,0300,청주영덕선
2761,0252CZS020,S,299679.447544,421184.913270,0300,청주영덕선
2762,0252CZS030,S,301500.550737,419720.449600,0300,청주영덕선
2763,0252CZS030,S,303614.592408,419703.928662,0300,청주영덕선
2764,0252CZS030,S,305692.473127,420207.324612,0300,청주영덕선
2765,0252CZS030,S,307641.052447,419879.473085,0300,청주영덕선
2766,0252CZS030,S,308615.944210,419669.678935,0300,청주영덕선
2767,0252CZS030,S,310498.920018,419414.756609,0300,청주영덕선
2768,0252CZS030,S,313102.261277,420227.177938,0300,청주영덕선
2769,0252CZS030,S,316156.351819,420541.851982,0300,청주영덕선
2770,0252CZS030,S,318256.049303,420506.814334,0300,청주영덕선
2771,0252CZS030,S,320143.034485,420630.972240,0300,청주영덕선
2772,0252CZS040,S,324763.075249,423003.772776,0300,청주영덕선
2773,0252CZS040,S,326492.860199,423457.706954,0300,청주영덕선
2774,0252CZS040,S,328207.967876,424458.827249,0300,청주영덕선
2775,0252CZS040,S,322183.594095,421678.191982,0300,청주영덕선
2776,0252CZS040,S,332317.460333,423932.860947,0300,청주영덕선
2777,0252CZS040,S,334672.560776,424919.235417,0300,청주영덕선
2778,0252CZS040,S,336290.229251,425412.320561,0300,청주영덕선
2779,0252CZS040,S,330297.275423,424499.091672,0300,청주영덕선
2780,0252CZS040,S,338288.813229,425440.996999,0300,청주영덕선
2781,0252CZS040,S,339872.587063,425600.238984,0300,청주영덕선
2782,0252CZS040,S,341703.465177,426091.930587,0300,청주영덕선
2783,0252CZS040,S,343323.001485,427258.906761,0300,청주영덕선
2784,0252CZS040,S,345105.625070,427307.700687,0300,청주영덕선
2785,0252CZS040,S,346832.364685,426873.397098,0300,청주영덕선
2786,0252CZS050,S,348021.688308,426344.219867,0300,청주영덕선
2787,0252CZS050,S,351850.707880,425836.780889,0300,청주영덕선
2788,0252CZS050,S,353898.761033,426184.923639,0300,청주영덕선
2789,0252CZS050,S,349752.405499,425921.203140,0300,청주영덕선
2790,0252CZS050,S,355757.711499,425974.780771,0300,청주영덕선
2791,0252CZS050,S,357816.848795,425646.964266,0300,청주영덕선
2792,0252CZS050,S,360097.576895,425648.210323,0300,청주영덕선
2793,0252CZS050,S,361652.691723,425352.963500,0300,청주영덕선
2794,0252CZS060,S,363596.609968,426638.545382,0300,청주영덕선
2795,0252CZS060,S,365322.667345,427901.953562,0300,청주영덕선
2796,0252CZS070,S,367209.116248,428109.104173,0300,청주영덕선
2797,0252CZS070,S,369108.060856,428128.829275,0300,청주영덕선
2798,0252CZS070,S,370612.270930,428615.764503,0300,청주영덕선
2799,0252CZS070,S,373894.152374,428528.633600,0300,청주영덕선
2800,0252CZS070,S,375589.424631,428626.796299,0300,청주영덕선
2801,0252CZS070,S,378727.095604,430114.131197,0300,청주영덕선
2802,0252CZS070,S,377437.946613,429347.423717,0300,청주영덕선
2803,0252CZS070,S,372620.500761,428320.148737,0300,청주영덕선
2804,0252CZS070,S,380115.212950,430594.413336,0300,청주영덕선
2805,0252CZS070,S,381895.487312,430518.845693,0300,청주영덕선
2806,0252CZS070,S,383176.075348,431444.937338,0300,청주영덕선
2807,0252CZS070,S,384707.194594,432566.839676,0300,청주영덕선
2808,0252CZS070,S,386548.637975,432964.173196,0300,청주영덕선
2809,0252CZS070,S,388205.429242,434075.784313,0300,청주영덕선
2810,0252CZS070,S,390246.662534,434952.656585,0300,청주영덕선
2811,0252CZS080,S,391836.361809,434890.336902,0300,청주영덕선
2812,0252CZS080,S,393928.319078,433722.712188,0300,청주영덕선
2813,0252CZS080,S,395692.641810,433415.602382,0300,청주영덕선
2814,0252CZS080,S,399035.077088,430991.645492,0300,청주영덕선
2815,0252CZS080,S,400127.962400,429361.931414,0300,청주영덕선
2816,0252CZS080,S,401924.815249,428490.004647,0300,청주영덕선
2817,0252CZS080,S,397191.035304,432111.594778,0300,청주영덕선
2818,0252CZS080,S,403433.978177,427350.016977,0300,청주영덕선
2819,0252CZS080,S,404725.721008,426244.860674,0300,청주영덕선
2820,0252CZS080,S,405709.561314,424867.998792,0300,청주영덕선
2821,0252CZS080,S,408694.620722,423391.401778,0300,청주영덕선
2822,0252CZS080,S,407369.863051,423844.189933,0300,청주영덕선
2823,0252CZS080,S,410208.713235,422874.176977,0300,청주영덕선
2824,0252CZS080,S,166533.546156,471597.731842,0301,당진대전선
2825,0252CZS080,S,167227.748258,470753.080888,0301,당진대전선
2826,0252CZS080,S,168659.865528,469358.274335,0301,당진대전선
2827,0252CZS080,S,169153.445906,468493.648729,0301,당진대전선
2828,0252CZS080,S,170804.007516,466397.583012,0301,당진대전선
2829,0252CZS080,S,171376.174818,465838.463620,0301,당진대전선
2830,0252CZS080,S,172859.924283,464222.892567,0301,당진대전선
2831,0252CZS090,S,173319.112516,463334.996651,0301,당진대전선
2832,0252CZS090,S,174415.793691,461438.247653,0301,당진대전선
2833,0270CZE020,E,175053.400575,460667.900745,0301,당진대전선
2834,0270CZE020,E,176130.222345,458985.191442,0301,당진대전선
2835,0270CZE020,E,177778.425687,457864.704394,0301,당진대전선
2836,0270CZE030,E,179000.120700,456345.893007,0301,당진대전선
2837,0270CZE030,E,179230.108130,455475.797241,0301,당진대전선
2838,0270CZE030,E,179932.007455,453189.362729,0301,당진대전선
2839,0270CZE030,E,180815.317360,452392.901702,0301,당진대전선
2840,0270CZE030,E,181642.430798,451830.879938,0301,당진대전선
2841,0270CZE030,E,183792.621894,450369.186254,0301,당진대전선
2842,0270CZE030,E,184514.299038,449697.457982,0301,당진대전선
2843,0270CZE030,E,185314.130762,448201.996971,0301,당진대전선
2844,0270CZE030,E,185753.197197,447303.865330,0301,당진대전선
2845,0270CZE030,E,186871.936735,445895.900318,0301,당진대전선
2846,0270CZE030,E,187586.950701,444935.392250,0301,당진대전선
2847,0270CZE030,E,189243.750593,443626.431622,0301,당진대전선
2848,0270CZE030,E,190341.367338,443560.190778,0301,당진대전선
2849,0270CZE040,E,193478.828667,443114.517834,0301,당진대전선
2850,0270CZE040,E,194141.928950,442670.301621,0301,당진대전선
2851,0270CZE040,E,195535.208552,441722.829658,0301,당진대전선
2852,0270CZE040,E,196593.958103,441425.728253,0301,당진대전선
2853,0270CZE040,E,198581.145076,439619.187632,0301,당진대전선
2854,0270CZE040,E,198999.204133,438711.212120,0301,당진대전선
2855,0270CZE040,E,199699.667308,436845.002443,0301,당진대전선
2856,0270CZE040,E,199792.664516,435950.097098,0301,당진대전선
2857,0270CZE050,E,201740.833068,433319.976412,0301,당진대전선
2858,0270CZE050,E,202444.394569,432764.159973,0301,당진대전선
2859,0270CZE050,E,204658.956446,431715.381872,0301,당진대전선
2860,0270CZE050,E,206719.252445,432063.220035,0301,당진대전선
2861,0270CZE050,E,207914.976864,431962.127119,0301,당진대전선
2862,0270CZE050,E,210750.542027,432467.743003,0301,당진대전선
2863,0270CZE050,E,211597.083847,432988.078562,0301,당진대전선
2864,0270CZE050,E,214730.386602,433243.243471,0301,당진대전선
2865,0270CZE050,E,215695.769101,433503.976077,0301,당진대전선
2866,0270CZE050,E,217553.454413,432905.448191,0301,당진대전선
2867,0270CZE050,E,218399.290502,432385.243039,0301,당진대전선
2868,0270CZE050,E,220741.968401,431899.355203,0301,당진대전선
2869,0270CZE060,E,221505.267833,431428.923416,0301,당진대전선
2870,0270CZE060,E,222368.678515,429791.384761,0301,당진대전선
2871,0270CZE060,E,222469.524294,428698.388269,0301,당진대전선
2872,0270CZE060,E,222991.351349,427867.281155,0301,당진대전선
2873,0270CZE060,E,224444.992024,426493.646338,0301,당진대전선
2874,0270CZE070,E,225261.000289,425923.493137,0301,당진대전선
2875,0270CZE070,E,226407.034996,424296.439781,0301,당진대전선
2876,0270CZE070,E,226868.408594,423092.896886,0301,당진대전선
2877,0270CZE070,E,227578.961569,422545.707458,0301,당진대전선
2878,0270CZE070,E,229611.614648,421551.993700,0301,당진대전선
2879,0270CZE080,E,166533.546156,471597.731842,0301,당진대전선
2880,0270CZE080,E,167227.748258,470753.080888,0301,당진대전선
2881,0270CZE080,E,168659.865528,469358.274335,0301,당진대전선
2882,0270CZE080,E,169153.445906,468493.648729,0301,당진대전선
2883,0270CZE080,E,170804.007516,466397.583012,0301,당진대전선
2884,0270CZE080,E,171376.174818,465838.463620,0301,당진대전선
2885,0270CZE080,E,172859.924283,464222.892567,0301,당진대전선
2886,0270CZE080,E,173319.112516,463334.996651,0301,당진대전선
2887,0270CZE090,E,174415.793691,461438.247653,0301,당진대전선
2888,0270CZE090,E,175053.400575,460667.900745,0301,당진대전선
2889,0270CZE090,E,176130.222345,458985.191442,0301,당진대전선
2890,0270CZE090,E,177778.425687,457864.704394,0301,당진대전선
2891,0270CZE090,E,179000.120700,456345.893007,0301,당진대전선
2892,0270CZE090,E,179230.108130,455475.797241,0301,당진대전선
2893,0270CZE090,E,179932.007455,453189.362729,0301,당진대전선
2894,0270CZE090,E,180815.317360,452392.901702,0301,당진대전선
2895,0270CZE100,E,181642.430798,451830.879938,0301,당진대전선
2896,0270CZE100,E,183792.621894,450369.186254,0301,당진대전선
2897,0270CZE100,E,184514.299038,449697.457982,0301,당진대전선
2898,0270CZE100,E,185314.130762,448201.996971,0301,당진대전선
2899,0270CZE100,E,185753.197197,447303.865330,0301,당진대전선
2900,0270CZE100,E,186871.936735,445895.900318,0301,당진대전선
2901,0270CZE100,E,187586.950701,444935.392250,0301,당진대전선
2902,0270CZE100,E,189243.750593,443626.431622,0301,당진대전선
2903,0270CZE100,E,190341.367338,443560.190778,0301,당진대전선
2904,0270CZE100,E,193478.828667,443114.517834,0301,당진대전선
2905,0270CZE100,E,194141.928950,442670.301621,0301,당진대전선
2906,0270CZE110,E,195535.208552,441722.829658,0301,당진대전선
2907,0270CZE110,E,196593.958103,441425.728253,0301,당진대전선
2908,0270CZE100,E,198581.145076,439619.187632,0301,당진대전선
2909,0270CZE100,E,198999.204133,438711.212120,0301,당진대전선
2910,0270CZE110,E,199699.667308,436845.002443,0301,당진대전선
2911,0270CZE110,E,199792.664516,435950.097098,0301,당진대전선
2912,0270CZE110,E,201740.833068,433319.976412,0301,당진대전선
2913,0270CZE110,E,202444.394569,432764.159973,0301,당진대전선
2914,0270CZE120,E,204658.956446,431715.381872,0301,당진대전선
2915,0270CZE120,E,206719.252445,432063.220035,0301,당진대전선
2916,0270CZE120,E,207914.976864,431962.127119,0301,당진대전선
2917,0270CZE120,E,210750.542027,432467.743003,0301,당진대전선
2918,0270CZE120,E,211597.083847,432988.078562,0301,당진대전선
2919,0270CZE120,E,214730.386602,433243.243471,0301,당진대전선
2920,0270CZS020,S,215695.769101,433503.976077,0301,당진대전선
2921,0270CZS020,S,217553.454413,432905.448191,0301,당진대전선
2922,0270CZS020,S,218399.290502,432385.243039,0301,당진대전선
2923,0270CZS020,S,220741.968401,431899.355203,0301,당진대전선
2924,0270CZS020,S,221505.267833,431428.923416,0301,당진대전선
2925,0270CZS030,S,222368.678515,429791.384761,0301,당진대전선
2926,0270CZS030,S,222469.524294,428698.388269,0301,당진대전선
2927,0270CZS030,S,222991.351349,427867.281155,0301,당진대전선
2928,0270CZS030,S,224444.992024,426493.646338,0301,당진대전선
2929,0270CZS030,S,225261.000289,425923.493137,0301,당진대전선
2930,0270CZS030,S,226407.034996,424296.439781,0301,당진대전선
2931,0270CZS030,S,226868.408594,423092.896886,0301,당진대전선
2932,0270CZS030,S,227578.961569,422545.707458,0301,당진대전선
2933,0270CZS030,S,229611.614648,421551.993700,0301,당진대전선
2934,0270CZS030,S,331549.063858,253302.990453,0351,통영대전선
2935,0270CZS030,S,329311.458437,254234.919753,0351,통영대전선
2936,0270CZS030,S,329140.605172,255811.073120,0351,통영대전선
2937,0270CZS030,S,328912.870149,257870.424413,0351,통영대전선
2938,0270CZS030,S,328475.241910,259612.546301,0351,통영대전선
2939,0270CZS030,S,328446.102908,261000.804390,0351,통영대전선
2940,0270CZS040,S,328481.400163,262299.033800,0351,통영대전선
2941,0270CZS040,S,327883.569162,263432.303068,0351,통영대전선
2942,0270CZS040,S,326638.236888,264589.992931,0351,통영대전선
2943,0270CZS040,S,325038.511757,266205.476230,0351,통영대전선
2944,0270CZS040,S,324030.781408,267867.236570,0351,통영대전선
2945,0270CZS040,S,322634.155748,269293.479381,0351,통영대전선
2946,0270CZS040,S,320773.436815,270371.068802,0351,통영대전선
2947,0270CZS050,S,318940.336554,270995.457054,0351,통영대전선
2948,0270CZS050,S,317383.364901,272240.861479,0351,통영대전선
2949,0270CZS050,S,315839.387837,273348.497094,0351,통영대전선
2950,0270CZS050,S,313784.728951,274323.476749,0351,통영대전선
2951,0270CZS050,S,312400.257797,275473.896272,0351,통영대전선
2952,0270CZS050,S,310627.039199,276067.907814,0351,통영대전선
2953,0270CZS050,S,308535.860147,277003.660919,0351,통영대전선
2954,0270CZS050,S,306918.765305,277925.655953,0351,통영대전선
2955,0270CZS050,S,305112.021023,278786.423707,0351,통영대전선
2956,0270CZS050,S,304261.459123,279756.658698,0351,통영대전선
2957,0270CZS050,S,303410.080602,281331.250571,0351,통영대전선
2958,0270CZS050,S,301981.783595,282345.147367,0351,통영대전선
2959,0270CZS050,S,299983.121840,283004.451130,0351,통영대전선
2960,0270CZS060,S,298010.132917,284081.840264,0351,통영대전선
2961,0270CZS060,S,296834.310808,285815.211934,0351,통영대전선
2962,0270CZS060,S,295397.713353,287165.902748,0351,통영대전선
2963,0270CZS060,S,294074.188905,289200.006564,0351,통영대전선
2964,0270CZS060,S,292500.758428,290264.175189,0351,통영대전선
2965,0270CZS070,S,291031.624688,291304.504424,0351,통영대전선
2966,0270CZS070,S,290606.460452,292815.633387,0351,통영대전선
2967,0270CZS070,S,289975.051557,294482.602521,0351,통영대전선
2968,0270CZS070,S,288933.622822,295223.700664,0351,통영대전선
2969,0270CZS070,S,288799.048119,297002.856006,0351,통영대전선
2970,0270CZS080,S,288438.071599,298031.323915,0351,통영대전선
2971,0270CZS080,S,287259.965407,299338.853790,0351,통영대전선
2972,0270CZS080,S,285951.793536,300621.572996,0351,통영대전선
2973,0270CZS080,S,285458.191578,302940.252622,0351,통영대전선
2974,0270CZS080,S,285196.489790,305123.210595,0351,통영대전선
2975,0270CZS080,S,283706.615006,306909.086882,0351,통영대전선
2976,0270CZS080,S,282994.992865,309299.205300,0351,통영대전선
2977,0270CZS080,S,281920.773340,310735.859026,0351,통영대전선
2978,0270CZS090,S,280128.533352,311605.673983,0351,통영대전선
2979,0270CZS090,S,278831.326404,312966.519992,0351,통영대전선
2980,0270CZS090,S,278079.970490,314850.550012,0351,통영대전선
2981,0270CZS090,S,277176.740178,316942.086269,0351,통영대전선
2982,0270CZS090,S,277137.997157,318920.028851,0351,통영대전선
2983,0270CZS090,S,275804.369995,320379.142893,0351,통영대전선
2984,0270CZS090,S,273860.841459,321859.630456,0351,통영대전선
2985,0270CZS090,S,273147.968280,324194.659707,0351,통영대전선
2986,0270CZS090,S,271004.059815,325111.999441,0351,통영대전선
2987,0270CZS100,S,269623.156301,327040.447973,0351,통영대전선
2988,0270CZS100,S,268737.788931,329039.529411,0351,통영대전선
2989,0270CZS100,S,268907.404192,331369.583074,0351,통영대전선
2990,0270CZS100,S,270039.380467,333207.779575,0351,통영대전선
2991,0270CZS100,S,269650.656681,334941.821074,0351,통영대전선
2992,0270CZS100,S,268046.013373,335993.070882,0351,통영대전선
2993,0270CZS100,S,266043.444916,336839.238317,0351,통영대전선
2994,0270CZS100,S,264121.932764,337859.217051,0351,통영대전선
2995,0270CZS100,S,262782.780691,339838.544084,0351,통영대전선
2996,0270CZS100,S,260277.155146,342147.256205,0351,통영대전선
2997,0270CZS110,S,259612.114169,343467.312672,0351,통영대전선
2998,0270CZS110,S,258054.832451,344556.313078,0351,통영대전선
2999,0270CZS110,S,256692.090066,345568.153323,0351,통영대전선
3000,0270CZS100,S,255834.965844,346545.797598,0351,통영대전선
3001,0270CZS100,S,255258.201328,347673.386822,0351,통영대전선
3002,0270CZS110,S,253900.781863,349967.787159,0351,통영대전선
3003,0270CZS110,S,253826.893521,351163.778703,0351,통영대전선
3004,0270CZS110,S,254809.343033,353190.404144,0351,통영대전선
3005,0270CZS110,S,255466.776823,353944.135830,0351,통영대전선
3006,0270CZS120,S,256931.439834,355706.575229,0351,통영대전선
3007,0270CZS120,S,258047.945351,356844.498194,0351,통영대전선
3008,0270CZS120,S,258465.105631,358998.664062,0351,통영대전선
3009,0270CZS120,S,258407.386239,361196.837609,0351,통영대전선
3010,0270CZS120,S,258474.726146,363491.857333,0351,통영대전선
3011,0270CZS120,S,258960.369754,364468.303881,0351,통영대전선
3012,0290CZE010,E,260094.786411,368006.175594,0351,통영대전선
3013,0290CZE010,E,259519.361978,370794.967930,0351,통영대전선
3014,0290CZE010,E,259698.001119,371779.042648,0351,통영대전선
3015,0290CZE010,E,258688.092651,375183.778407,0351,통영대전선
3016,0290CZE010,E,257318.624931,376739.289025,0351,통영대전선
3017,0290CZE010,E,255093.062903,377552.233326,0351,통영대전선
3018,0290CZE010,E,253102.733131,378390.946013,0351,통영대전선
3019,0290CZE010,E,252282.311003,380419.053106,0351,통영대전선
3020,0290CZE010,E,251111.084171,382503.331651,0351,통영대전선
3021,0290CZE010,E,250019.557713,384279.739483,0351,통영대전선
3022,0290CZE020,E,249213.879395,385877.098571,0351,통영대전선
3023,0290CZE020,E,248335.758114,387554.691678,0351,통영대전선
3024,0290CZE020,E,247035.188441,389307.219810,0351,통영대전선
3025,0290CZE020,E,245825.667086,390970.336701,0351,통영대전선
3026,0290CZE020,E,246077.949690,393340.878429,0351,통영대전선
3027,0290CZE030,E,245203.467216,394793.221730,0351,통영대전선
3028,0290CZE030,E,243660.473140,396615.071769,0351,통영대전선
3029,0290CZE030,E,243621.259125,399152.674411,0351,통영대전선
3030,0290CZE030,E,244143.338136,401375.020437,0351,통영대전선
3031,0290CZE030,E,242942.954552,404538.220303,0351,통영대전선
3032,0290CZE030,E,242099.805073,408010.070919,0351,통영대전선
3033,0290CZE030,E,241384.159586,408555.909675,0351,통영대전선
3034,0290CZE040,E,240665.540079,409535.205237,0351,통영대전선
3035,0290CZE040,E,241466.530475,411563.977413,0351,통영대전선
3036,0290CZE040,E,241575.090307,412496.250055,0351,통영대전선
3037,0290CZE050,E,242700.435090,414195.040931,0351,통영대전선
3038,0290CZE050,E,243145.371085,415084.606810,0351,통영대전선
3039,0290CZE050,E,243187.252260,415381.654536,0351,통영대전선
3040,0290CZE050,E,331549.063858,253302.990453,0351,통영대전선
3041,0290CZE050,E,329311.458437,254234.919753,0351,통영대전선
3042,0290CZE060,E,329140.605172,255811.073120,0351,통영대전선
3043,0290CZE060,E,328912.870149,257870.424413,0351,통영대전선
3044,0290CZE070,E,328475.241910,259612.546301,0351,통영대전선
3045,0290CZE070,E,328446.102908,261000.804390,0351,통영대전선
3046,0290CZE070,E,328481.400163,262299.033800,0351,통영대전선
3047,0290CZE080,E,327883.569162,263432.303068,0351,통영대전선
3048,0290CZE080,E,326638.236888,264589.992931,0351,통영대전선
3049,0290CZE080,E,325038.511757,266205.476230,0351,통영대전선
3050,0290CZE080,E,324030.781408,267867.236570,0351,통영대전선
3051,0290CZE080,E,322634.155748,269293.479381,0351,통영대전선
3052,0290CZE090,E,320773.436815,270371.068802,0351,통영대전선
3053,0290CZE090,E,318940.336554,270995.457054,0351,통영대전선
3054,0290CZE090,E,317383.364901,272240.861479,0351,통영대전선
3055,0290CZE090,E,315839.387837,273348.497094,0351,통영대전선
3056,0290CZS010,S,313784.728951,274323.476749,0351,통영대전선
3057,0290CZS010,S,312318.786126,275531.891622,0351,통영대전선
3058,0290CZS010,S,311793.835203,275819.976082,0351,통영대전선
3059,0290CZS010,S,310627.039199,276067.907814,0351,통영대전선
3060,0290CZS010,S,308535.860147,277003.660919,0351,통영대전선
3061,0290CZS010,S,306918.765305,277925.655953,0351,통영대전선
3062,0290CZS010,S,305112.021023,278786.423707,0351,통영대전선
3063,0290CZS010,S,304261.459123,279756.658698,0351,통영대전선
3064,0290CZS010,S,303410.080602,281331.250571,0351,통영대전선
3065,0290CZS010,S,301981.783595,282345.147367,0351,통영대전선
3066,0290CZS010,S,299983.121840,283004.451130,0351,통영대전선
3067,0290CZS020,S,298010.132917,284081.840264,0351,통영대전선
3068,0290CZS020,S,296834.310808,285815.211934,0351,통영대전선
3069,0290CZS020,S,295397.713353,287165.902748,0351,통영대전선
3070,0290CZS020,S,294074.188905,289200.006564,0351,통영대전선
3071,0290CZS020,S,292500.758428,290264.175189,0351,통영대전선
3072,0290CZS030,S,291031.624688,291304.504424,0351,통영대전선
3073,0290CZS030,S,290606.460452,292815.633387,0351,통영대전선
3074,0290CZS030,S,289975.051557,294482.602521,0351,통영대전선
3075,0290CZS030,S,288933.622822,295223.700664,0351,통영대전선
3076,0290CZS030,S,288799.048119,297002.856006,0351,통영대전선
3077,0290CZS030,S,288438.071599,298031.323915,0351,통영대전선
3078,0290CZS030,S,287259.965407,299338.853790,0351,통영대전선
3079,0290CZS030,S,285951.793536,300621.572996,0351,통영대전선
3080,0290CZS040,S,285458.191578,302940.252622,0351,통영대전선
3081,0290CZS040,S,285196.489790,305123.210595,0351,통영대전선
3082,0290CZS040,S,283706.615006,306909.086882,0351,통영대전선
3083,0290CZS050,S,282994.992865,309299.205300,0351,통영대전선
3084,0290CZS050,S,281920.773340,310735.859026,0351,통영대전선
3085,0290CZS050,S,280128.533352,311605.673983,0351,통영대전선
3086,0290CZS050,S,278831.326404,312966.519992,0351,통영대전선
3087,0290CZS060,S,278079.970490,314850.550012,0351,통영대전선
3088,0290CZS060,S,277176.740178,316942.086269,0351,통영대전선
3089,0290CZS060,S,277137.997157,318920.028851,0351,통영대전선
3090,0290CZS070,S,275804.369995,320379.142893,0351,통영대전선
3091,0290CZS070,S,273860.841459,321859.630456,0351,통영대전선
3092,0290CZS070,S,273147.968280,324194.659707,0351,통영대전선
3093,0290CZS080,S,271004.059815,325111.999441,0351,통영대전선
3094,0290CZS080,S,269623.156301,327040.447973,0351,통영대전선
3095,0290CZS080,S,268737.788931,329039.529411,0351,통영대전선
