,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_NAME,CONNECT,MAX_SPD,ROAD_TYPE,ROAD_NO
1531,3850592700,3850204300,3850204900,2.0,101,남해고속도로,101,40.0,0,10
1532,1410201200,1410073800,1410074000,1.0,101,남해제2고속도로지선,101,40.0,0,104
1533,1410201300,1410074000,1410073800,1.0,101,남해제2고속도로지선,101,40.0,0,104
1534,1410201400,1410074300,1410073800,1.0,101,남해제2고속도로지선,101,50.0,0,104
1535,1410201500,1410073800,1410074300,1.0,101,남해제2고속도로지선,101,40.0,0,104
1536,1410201800,1410073900,1410005100,4.0,101,남해제2고속도로지선,0,80.0,0,104
1537,1410201900,1410005100,1410073900,4.0,101,남해제2고속도로지선,0,80.0,0,104
1538,3850593800,3850008000,3850204900,2.0,101,남해고속도로,101,40.0,0,10
1539,3850593900,3850204900,3850008000,2.0,101,남해고속도로,101,40.0,0,10
1540,3850594000,3850205100,3850204800,2.0,101,중앙고속도로지선,0,100.0,0,551
1541,3850594100,3850204800,3850205100,2.0,101,중앙고속도로지선,0,100.0,0,551
1542,3850594400,3850205300,3850205100,2.0,101,중앙고속도로지선,101,80.0,0,551
1543,3850594500,3850205100,3850205300,2.0,101,중앙고속도로지선,101,80.0,0,551
1544,3850594600,3850205200,3850205400,3.0,101,남해고속도로,0,80.0,1,10
1545,3850594700,3850205400,3850205200,3.0,101,남해고속도로,0,80.0,1,10
1546,3850594800,3850205500,3850205300,2.0,101,중앙고속도로지선,0,100.0,4,551
1547,3850594900,3850205300,3850205500,2.0,101,중앙고속도로지선,0,100.0,4,551
1548,1410203400,1410042100,3850205400,3.0,101,남해고속도로,0,80.0,0,10
1549,1410203500,3850205400,1410042100,3.0,101,남해고속도로,0,80.0,0,10
1550,3850595200,3850205600,3850205500,2.0,101,중앙고속도로지선,0,100.0,0,551
1551,3850595300,3850205500,3850205600,2.0,101,중앙고속도로지선,0,100.0,0,551
1552,3850595400,3850205700,3850205600,2.0,101,중앙고속도로지선,0,100.0,4,551
1553,3850595500,3850205600,3850205700,2.0,101,중앙고속도로지선,0,100.0,4,551
1554,3850595600,3850205800,3850205700,2.0,101,중앙고속도로지선,0,100.0,0,551
1555,3850595700,3850205700,3850205800,2.0,101,중앙고속도로지선,0,100.0,0,551
1556,3850595800,3850205900,3850205800,2.0,101,중앙고속도로지선,0,100.0,3,551
1557,3850595900,3850205800,3850205900,2.0,101,중앙고속도로지선,0,100.0,3,551
1558,3850596000,3850206000,3850205900,2.0,101,중앙고속도로지선,0,100.0,0,551
1559,3850596100,3850205900,3850206000,2.0,101,중앙고속도로지선,0,100.0,0,551
1560,3850596200,3850206100,3850206000,2.0,101,중앙고속도로지선,0,100.0,4,551
1561,3850596300,3850206000,3850206100,2.0,101,중앙고속도로지선,0,100.0,4,551
1562,3850596400,3850206200,3850206100,2.0,101,중앙고속도로지선,0,100.0,0,551
1563,3850596500,3850206100,3850206200,2.0,101,중앙고속도로지선,0,100.0,0,551
1564,3850596600,3850206300,3850206200,2.0,101,중앙고속도로지선,0,100.0,1,551
1565,3850596700,3850206200,3850206300,2.0,101,중앙고속도로지선,0,100.0,1,551
1566,3850596800,3850206400,3850206300,1.0,101,대구부산간고속도로,101,60.0,0,55
1567,3850596900,3850026300,3850206400,1.0,101,대구부산간고속도로,101,110.0,0,55
1568,3850597000,3850206300,3850206500,1.0,101,대구부산간고속도로,101,60.0,0,55
1569,3850597100,3850206500,3850026300,1.0,101,대구부산간고속도로,101,110.0,0,55
1570,3850597200,3850019400,3850206300,2.0,101,중앙고속도로지선,0,100.0,0,551
1571,3850597300,3850206300,3850019400,2.0,101,중앙고속도로지선,0,100.0,0,551
1572,3850597400,3850206400,3850019400,1.0,101,대구부산간고속도로,101,60.0,0,55
1573,3850597500,3850019400,3850206500,1.0,101,대구부산간고속도로,101,60.0,0,55
1574,3810036900,3810016500,3810016000,1.0,101,남해고속도로,101,60.0,3,10
1575,3810036800,3810016000,3810016500,1.0,101,남해고속도로,101,60.0,3,10
1576,3810025500,3810011400,3810010900,2.0,101,남해고속도로,101,40.0,0,10
1577,3810025400,3810010900,3810011400,2.0,101,남해고속도로,101,40.0,0,10
1578,3810023002,3810098200,3810016600,4.0,101,남해고속도로,0,100.0,0,10
1579,3810023102,3810016600,3810098200,4.0,101,남해고속도로,0,100.0,0,10
1580,3810023003,3810097800,3810098200,4.0,101,남해고속도로,0,100.0,4,10
1581,3810023103,3810098200,3810097800,4.0,101,남해고속도로,0,100.0,4,10
1582,3810023004,3810095100,3810097800,4.0,101,남해고속도로,0,100.0,0,10
1583,3810023104,3810097800,3810095100,4.0,101,남해고속도로,0,100.0,0,10
1584,3810023006,3810010300,3810094400,4.0,101,남해고속도로,0,100.0,0,10
1585,3810023005,3810094400,3810095100,4.0,101,남해고속도로,0,100.0,4,10
1586,3810023105,3810095100,3810094400,4.0,101,남해고속도로,0,100.0,4,10
1587,3810023106,3810094400,3810010300,4.0,101,남해고속도로,0,100.0,0,10
1588,2670015000,2670006700,2670003000,1.0,101,동해고속도로,103,50.0,0,65
1589,2670015100,2670016100,2670006700,1.0,101,동해고속도로,103,50.0,0,65
1590,2670015200,2670006800,2670006700,1.0,101,동해고속도로,103,50.0,0,65
1591,2670015300,2670006700,2670006800,1.0,101,동해고속도로,103,50.0,0,65
1592,2670014902,2670007000,2670006700,2.0,101,동해고속도로,0,100.0,0,65
1593,2670014601,2670006700,2670007000,2.0,101,동해고속도로,0,100.0,0,65
1594,1860332400,1865839200,1865839400,2.0,101,호남고속도로지선,0,100.0,0,251
1595,1860332500,1865839400,1865839200,2.0,101,호남고속도로지선,0,100.0,0,251
1596,1860332600,1865839300,1865839200,2.0,101,호남고속도로지선,0,100.0,3,251
1597,1860332700,1865839200,1865839300,2.0,101,호남고속도로지선,0,100.0,3,251
1598,1860333000,1865839500,1865839300,2.0,101,호남고속도로지선,0,100.0,0,251
1599,1860333100,1865839300,1865839500,2.0,101,호남고속도로지선,0,100.0,0,251
1600,1860333200,1865839600,1865839500,2.0,101,호남고속도로지선,0,100.0,3,251
1601,1860333300,1865839500,1865839600,2.0,101,호남고속도로지선,0,100.0,3,251
1602,1860333400,1865839400,1865839900,2.0,101,호남고속도로지선,0,100.0,0,251
1603,1860333500,1865839900,1865839400,2.0,101,호남고속도로지선,0,100.0,0,251
1604,1860333800,1865839400,1865840700,1.0,101,호남고속도로지선,101,50.0,0,251
1605,1860333900,1865840700,1865839900,1.0,101,호남고속도로지선,101,50.0,0,251
1606,1860334000,1865840300,1865839600,2.0,101,호남고속도로지선,0,100.0,0,251
1607,1860334100,1865839600,1865840300,2.0,101,호남고속도로지선,0,100.0,0,251
1608,1860334300,1865839900,1865840100,2.0,101,호남고속도로지선,0,100.0,3,251
1609,1860334400,1865840700,1865839400,2.0,101,호남고속도로지선,101,50.0,0,251
1610,1860334600,1865840100,1865839900,2.0,101,호남고속도로지선,0,100.0,3,251
1611,1860335100,1865840100,1860000800,2.0,101,호남고속도로지선,0,100.0,0,251
1612,1860335200,1860000800,1865840100,2.0,101,호남고속도로지선,0,100.0,0,251
1613,1860335500,1865840600,1865840300,2.0,101,호남고속도로지선,0,100.0,3,251
1614,1860335600,1865840300,1865840600,2.0,101,호남고속도로지선,0,100.0,3,251
1615,1860335700,1865840800,1865840600,2.0,101,호남고속도로지선,0,100.0,0,251
1616,1860335800,1865840600,1865840800,2.0,101,호남고속도로지선,0,100.0,0,251
1617,1860335900,1860000800,1865841000,1.0,101,호남고속도로지선,101,50.0,0,251
1618,1860336000,1865840700,1865841000,2.0,101,대전남부순환고속도로,0,100.0,0,300
1619,1860336100,1865841000,1865840700,2.0,101,대전남부순환고속도로,0,100.0,0,300
1620,1860336400,1865840900,1865840800,2.0,101,호남고속도로지선,0,100.0,3,251
1621,1860336500,1865840800,1865840900,2.0,101,호남고속도로지선,0,100.0,3,251
1622,1860336800,1865841100,1865840900,2.0,101,호남고속도로지선,0,100.0,0,251
1623,1860336900,1865840900,1865841100,2.0,101,호남고속도로지선,0,100.0,0,251
1624,1860337000,1865841200,1865841100,2.0,101,호남고속도로지선,0,100.0,3,251
1625,1860337100,1865841100,1865841200,2.0,101,호남고속도로지선,0,100.0,3,251
1626,1860337300,1865841000,1865841400,2.0,101,대전남부순환고속도로,0,100.0,3,300
1627,1860337400,1865841400,1865841000,2.0,101,대전남부순환고속도로,0,100.0,3,300
1628,1860338100,1865841700,1865841200,2.0,101,호남고속도로지선,0,100.0,0,251
1629,1850226900,1865841400,1850073500,2.0,101,대전남부순환고속도로,0,100.0,0,300
1630,1850227000,1850073500,1865841400,2.0,101,대전남부순환고속도로,0,100.0,0,300
1631,1860338400,1865841200,1865841700,2.0,101,호남고속도로지선,0,100.0,0,251
1632,1850227500,1850073900,1850047900,2.0,106,대전남부순환고속도로연결로,0,40.0,0,300
1633,1860338900,1865841800,1865841700,2.0,101,호남고속도로지선,0,100.0,3,251
1634,1850227700,1850047900,1850073900,2.0,106,대전남부순환고속도로연결로,0,40.0,0,300
1635,1860339100,1865841700,1865841800,2.0,101,호남고속도로지선,0,100.0,3,251
1636,1850227900,1850073500,1850073900,1.0,101,대전남부순환고속도로,101,50.0,0,300
1637,1850228000,1850074000,1850073500,2.0,101,대전남부순환고속도로,0,100.0,0,300
1638,1850228100,1850073500,1850074000,2.0,101,대전남부순환고속도로,0,100.0,0,300
1639,1860339500,1865842300,1865841800,2.0,101,호남고속도로지선,0,100.0,0,251
1640,1860339600,1865841800,1865842300,2.0,101,호남고속도로지선,0,100.0,0,251
1641,1850228400,1850074000,1850074100,2.0,101,대전남부순환고속도로,0,100.0,3,300
1642,1850228500,1850074100,1850074000,2.0,101,대전남부순환고속도로,0,100.0,3,300
1643,1850228800,1850073900,1850074100,1.0,101,대전남부순환고속도로,101,50.0,0,300
1644,1850228900,1850073900,1850074400,1.0,101,대전남부순환고속도로,101,50.0,0,300
1645,1860340300,1865842400,1865842300,2.0,101,호남고속도로지선,0,100.0,3,251
1646,1860340400,1865842300,1865842400,2.0,101,호남고속도로지선,0,100.0,3,251
1647,1850229200,1850074600,1850073900,1.0,101,대전남부순환고속도로,101,50.0,0,300
1648,1850229300,1850074100,1850074400,2.0,101,대전남부순환고속도로,0,100.0,0,300
1649,1850229400,1850074400,1850074100,2.0,101,대전남부순환고속도로,0,100.0,0,300
1650,1860340800,1860002700,1865842400,2.0,101,호남고속도로지선,0,100.0,0,251
1651,1860340900,1865842400,1860002700,2.0,101,호남고속도로지선,0,100.0,0,251
1652,1850229900,1850074400,1850074900,2.0,101,대전남부순환고속도로,0,100.0,3,300
1653,1850230000,1850074900,1850074400,2.0,101,대전남부순환고속도로,0,100.0,3,300
1654,1850230300,1850075000,1850074600,1.0,101,대전남부순환고속도로,101,50.0,3,300
1655,1850230700,1850075600,1850074900,2.0,101,대전남부순환고속도로,0,100.0,0,300
1656,1850230800,1850074900,1850075600,2.0,101,대전남부순환고속도로,0,100.0,0,300
1657,1850230900,1850075600,1850075000,1.0,101,대전남부순환고속도로,101,50.0,0,300
1658,1850231700,1850075700,1850075600,2.0,101,대전남부순환고속도로,0,100.0,3,300
1659,1850231800,1850075600,1850075700,2.0,101,대전남부순환고속도로,0,100.0,3,300
1660,1850233300,1850075700,1850076600,2.0,101,대전남부순환고속도로,0,100.0,0,300
1661,1850233400,1850076600,1850075700,2.0,101,대전남부순환고속도로,0,100.0,0,300
1662,1850234100,1850076600,1850076700,2.0,101,대전남부순환고속도로,0,100.0,3,300
1663,1850234200,1850076700,1850076600,2.0,101,대전남부순환고속도로,0,100.0,3,300
1664,1850234700,1850076700,1850076800,2.0,101,대전남부순환고속도로,0,100.0,0,300
1665,1850234800,1850076800,1850076700,2.0,101,대전남부순환고속도로,0,100.0,0,300
1666,1850236300,1850076800,1850077500,2.0,101,대전남부순환고속도로,0,100.0,4,300
1667,1850236400,1850077500,1850076800,2.0,101,대전남부순환고속도로,0,100.0,4,300
1668,1850237600,1850077500,1850077800,2.0,101,대전남부순환고속도로,0,100.0,3,300
1669,1850237700,1850077800,1850077500,2.0,101,대전남부순환고속도로,0,100.0,3,300
1670,1850238000,1850077800,1850077900,2.0,101,대전남부순환고속도로,0,100.0,0,300
1671,1850238100,1850077900,1850077800,2.0,101,대전남부순환고속도로,0,100.0,0,300
1672,1840161100,1850077900,1840054800,2.0,101,대전남부순환고속도로,0,100.0,4,300
1673,1840161200,1840054800,1850077900,2.0,101,대전남부순환고속도로,0,100.0,4,300
1674,1840161300,1840054800,1840054900,2.0,101,대전남부순환고속도로,0,100.0,0,300
1675,1840161400,1840054900,1840054800,2.0,101,대전남부순환고속도로,0,100.0,0,300
1676,1840161500,1840054900,1840055000,2.0,101,대전남부순환고속도로,0,100.0,0,300
1677,1840161600,1840055000,1840054900,2.0,101,대전남부순환고속도로,0,100.0,0,300
1678,1840161700,1840054900,1840055500,1.0,101,대전남부순환고속도로,101,50.0,0,300
1679,1840161800,1840055000,1840055100,2.0,101,대전남부순환고속도로,0,100.0,3,300
1680,1840161900,1840055100,1840055000,2.0,101,대전남부순환고속도로,0,100.0,3,300
1681,1840162000,1840055100,1840055400,2.0,101,대전남부순환고속도로,0,100.0,0,300
1682,1840162100,1840055400,1840055100,2.0,101,대전남부순환고속도로,0,100.0,0,300
1683,1840162200,1840055300,1840055200,2.0,101,대전남부순환고속도로,0,50.0,0,300
1684,1840162300,1840055500,1840055300,2.0,101,대전남부순환고속도로,101,50.0,3,300
1685,1840162400,1840055200,1840055300,2.0,101,대전남부순환고속도로,0,50.0,0,300
1686,1840162500,1840055200,1840000101,2.0,101,대전남부순환고속도로,0,50.0,0,300
1687,1840162600,1840055300,1840055500,2.0,101,대전남부순환고속도로,101,50.0,3,300
1688,1840162700,1840000101,1840055200,2.0,101,대전남부순환고속도로,0,50.0,0,300
1689,1840162800,1840055400,1840055600,2.0,101,대전남부순환고속도로,0,100.0,3,300
1690,1840162900,1840055600,1840055400,2.0,101,대전남부순환고속도로,0,100.0,3,300
1691,1840163000,1840055500,1840055600,1.0,101,대전남부순환고속도로,101,50.0,0,300
1692,1840163100,1840055500,1840055700,1.0,101,대전남부순환고속도로,101,50.0,0,300
1693,1840163200,1840055600,1840055700,2.0,101,대전남부순환고속도로,0,100.0,0,300
1694,1840163300,1840055700,1840055600,2.0,101,대전남부순환고속도로,0,100.0,0,300
1695,1840163400,1840055800,1840055500,1.0,101,대전남부순환고속도로,101,50.0,0,300
1696,1840163500,1840055800,1840055700,2.0,101,대전남부순환고속도로,0,100.0,0,300
1697,1840163600,1840055700,1840055800,2.0,101,대전남부순환고속도로,0,100.0,0,300
1698,1840163700,1840055900,1840055800,2.0,101,대전남부순환고속도로,0,100.0,0,300
1699,1840163800,1840055800,1840055900,2.0,101,대전남부순환고속도로,0,100.0,0,300
1700,1840163900,1840055900,1840056000,2.0,101,대전남부순환고속도로,0,100.0,4,300
1701,1840164000,1840056000,1840055900,2.0,101,대전남부순환고속도로,0,100.0,4,300
1702,1840164100,1840056000,1840056100,2.0,101,대전남부순환고속도로,0,100.0,0,300
1703,1840164200,1840056100,1840056000,2.0,101,대전남부순환고속도로,0,100.0,0,300
1704,1840164500,1840056100,1840056400,2.0,101,대전남부순환고속도로,0,100.0,3,300
1705,1840164600,1840056400,1840056100,2.0,101,대전남부순환고속도로,0,100.0,3,300
1706,1840165100,1840056400,1840056600,2.0,101,대전남부순환고속도로,0,100.0,0,300
1707,1840165200,1840056600,1840056400,2.0,101,대전남부순환고속도로,0,100.0,0,300
1708,1840165700,1840056800,1840056600,2.0,101,대전남부순환고속도로,0,100.0,3,300
1709,1840165800,1840056600,1840056800,2.0,101,대전남부순환고속도로,0,100.0,3,300
1710,1840166300,1840056900,1840056800,2.0,101,대전남부순환고속도로,0,100.0,0,300
1711,1840166400,1840056800,1840056900,2.0,101,대전남부순환고속도로,0,100.0,0,300
1712,1840166500,1840057000,1840056900,2.0,101,대전남부순환고속도로,0,100.0,3,300
1713,1840166600,1840056900,1840057000,2.0,101,대전남부순환고속도로,0,100.0,3,300
1714,1840166700,1840057100,1840057000,2.0,101,대전남부순환고속도로,0,100.0,0,300
1715,1840166800,1840057000,1840057100,2.0,101,대전남부순환고속도로,0,100.0,0,300
1716,1840166900,1840057200,1840057100,2.0,101,대전남부순환고속도로,0,100.0,3,300
1717,1840167000,1840057100,1840057200,2.0,101,대전남부순환고속도로,0,100.0,3,300
1718,1840167100,1840057700,1840057200,2.0,101,대전남부순환고속도로,0,100.0,0,300
1719,1840167200,1840057200,1840057700,2.0,101,대전남부순환고속도로,0,100.0,0,300
1720,1870195200,2740204100,1870073900,4.0,101,경부고속도로,0,100.0,3,1
1721,1870195300,1870073900,2740204100,4.0,101,경부고속도로,0,100.0,3,1
1722,1870195400,1870074000,1870073800,4.0,101,경부고속도로,0,100.0,3,1
1723,1870195500,1870073800,1870074000,4.0,101,경부고속도로,0,100.0,3,1
1724,1870195600,1870073900,1870074200,4.0,101,경부고속도로,0,100.0,0,1
1725,1870195700,1870074200,1870073900,4.0,101,경부고속도로,0,100.0,0,1
1726,1870195800,1870074200,1870074300,4.0,101,경부고속도로,0,100.0,3,1
1727,1870195900,1870074300,1870074200,4.0,101,경부고속도로,0,100.0,3,1
1728,1870196000,1870073800,1870075100,4.0,101,경부고속도로,0,100.0,0,1
1729,1870196100,1870074300,1870074400,4.0,101,경부고속도로,0,100.0,0,1
1730,2740526700,2740206000,2740204100,4.0,101,경부고속도로,0,100.0,0,1
1731,1870196300,1870075100,1870073800,4.0,101,경부고속도로,0,100.0,0,1
1732,1870196400,1870074400,1870074300,4.0,101,경부고속도로,0,100.0,0,1
1733,2740527000,2740204100,2740206000,4.0,101,경부고속도로,0,100.0,0,1
1734,1870196600,1870074400,1870074500,4.0,101,경부고속도로,0,100.0,3,1
1735,1840168800,1840058600,1840057700,2.0,101,대전남부순환고속도로,0,100.0,3,300
1736,1840168900,1840057700,1840058600,2.0,101,대전남부순환고속도로,0,100.0,3,300
1737,1870196900,1870074700,1870074600,3.0,101,경부고속도로,0,100.0,3,1
1738,1870197000,1870074500,1870074400,4.0,101,경부고속도로,0,100.0,3,1
1739,1870197100,1870075200,1870074000,4.0,101,경부고속도로,0,100.0,0,1
1740,1870197200,1870074600,1870074800,3.0,101,경부고속도로,0,100.0,0,1
1741,1870197300,1870001500,1870074700,3.0,101,경부고속도로,0,100.0,0,1
1742,1870197400,1870074600,1870074700,3.0,101,경부고속도로,0,100.0,3,1
1743,1870197500,1870074000,1870075200,4.0,101,경부고속도로,0,100.0,0,1
1744,1870197600,1870074800,1870074900,3.0,101,경부고속도로,0,100.0,3,1
1745,1870197700,1870074800,1870074600,3.0,101,경부고속도로,0,100.0,0,1
1746,1870197800,1870074700,1870001500,3.0,101,경부고속도로,0,100.0,0,1
1747,1870197900,1870074900,1870074800,3.0,101,경부고속도로,0,100.0,3,1
1748,1870198000,1870074500,1870075300,4.0,101,경부고속도로,0,100.0,0,1
1749,1870198100,1870075300,1870074500,4.0,101,경부고속도로,0,100.0,0,1
1750,1870198200,1870075400,1870075200,4.0,101,경부고속도로,0,100.0,0,1
1751,1870198300,1870075300,1870075500,4.0,101,경부고속도로,0,100.0,0,1
1752,1870198400,1870075200,1870075400,4.0,101,경부고속도로,0,100.0,0,1
1753,1870198500,1870075500,1870075400,4.0,101,경부고속도로,0,100.0,3,1
1754,1870198600,1870075500,1870075300,4.0,101,경부고속도로,0,100.0,0,1
1755,1870198800,1870075300,1870002700,2.0,101,경부고속도로,101,100.0,0,1
1756,1870198900,1870075400,1870075500,4.0,101,경부고속도로,0,100.0,3,1
1757,1870199000,1870002700,1870075200,1.0,101,경부고속도로,101,100.0,0,1
1758,1840171200,1840059500,1840058600,2.0,101,대전남부순환고속도로,0,100.0,0,300
1759,1840171300,1840058600,1840059500,2.0,101,대전남부순환고속도로,0,100.0,0,300
1760,1870199300,1870075200,1870002700,2.0,101,경부고속도로,101,100.0,0,1
1761,1870199400,1870002700,1870075300,2.0,101,경부고속도로,101,100.0,0,1
1762,2740530000,2740206200,2740206000,4.0,101,경부고속도로,0,100.0,0,1
1763,1870199600,1870075100,1870001900,4.0,101,경부고속도로,0,100.0,0,1
1764,2740530200,2740206000,2740206200,4.0,101,경부고속도로,0,100.0,0,1
1765,1870199800,1870001900,1870075100,4.0,101,경부고속도로,0,100.0,0,1
1766,2740530400,2740206400,2740206200,4.0,101,경부고속도로,0,100.0,0,1
1767,2740530500,2740206200,2740206400,4.0,101,경부고속도로,0,100.0,0,1
1768,1840172300,1840059700,1840059500,2.0,101,대전남부순환고속도로,0,100.0,3,300
1769,1840172400,1840059500,1840059700,2.0,101,대전남부순환고속도로,0,100.0,3,300
1770,2740531000,2740206700,2740206400,4.0,101,경부고속도로,0,100.0,3,1
1771,2740531100,2740206400,2740206700,4.0,101,경부고속도로,0,100.0,3,1
1772,2740531200,2740206800,2740206700,4.0,101,경부고속도로,0,100.0,0,1
1773,2740531300,2740206700,2740206800,4.0,101,경부고속도로,0,100.0,0,1
1774,1840173000,1840060400,1840059700,2.0,101,대전남부순환고속도로,0,100.0,0,300
1775,1840173100,1840059700,1840060400,2.0,101,대전남부순환고속도로,0,100.0,0,300
1776,2740531600,2740206900,2740206800,4.0,101,경부고속도로,0,100.0,3,1
1777,2740531700,2740206800,2740206900,4.0,101,경부고속도로,0,100.0,3,1
1778,2740531800,2740207000,2740207100,4.0,101,경부고속도로,0,100.0,3,1
1779,2740531900,2740207100,2740207000,4.0,101,경부고속도로,0,100.0,3,1
1780,2740532000,2740207600,2740206900,4.0,101,경부고속도로,0,100.0,0,1
1781,2740532100,2740207100,2740207300,4.0,101,경부고속도로,0,100.0,0,1
1782,2740532200,2740206900,2740207600,4.0,101,경부고속도로,0,100.0,0,1
1783,2740532300,2740207300,2740207100,4.0,101,경부고속도로,0,100.0,0,1
1784,2740532400,2740207300,2740207400,4.0,101,경부고속도로,0,100.0,0,1
1785,2740532500,2740207400,2740207500,4.0,101,경부고속도로,0,100.0,3,1
1786,2740532600,2740207400,2740207300,4.0,101,경부고속도로,0,100.0,0,1
1787,2740532700,2740207500,2740207600,4.0,101,경부고속도로,0,100.0,0,1
1788,2740532800,2740207500,2740207400,4.0,101,경부고속도로,0,100.0,3,1
1789,2740532900,2740207600,2740207500,4.0,101,경부고속도로,0,100.0,0,1
1790,2740533000,2740207700,2740207000,4.0,101,경부고속도로,0,100.0,0,1
1791,2740533100,2740207000,2740207700,4.0,101,경부고속도로,0,100.0,0,1
1792,2740533400,2740207800,2740207700,4.0,101,경부고속도로,0,100.0,3,1
1793,2740533500,2740207700,2740207800,4.0,101,경부고속도로,0,100.0,3,1
1794,1830178000,1830067500,1840060400,2.0,101,대전남부순환고속도로,0,100.0,4,300
1795,1830178100,1840060400,1830067500,2.0,101,대전남부순환고속도로,0,100.0,4,300
1796,1870203300,1870074900,1870078100,3.0,101,경부고속도로,0,100.0,0,1
1797,1870203400,1870078100,1870074900,3.0,101,경부고속도로,0,100.0,0,1
1798,1830178400,1830067600,1830067500,2.0,101,대전남부순환고속도로,0,100.0,0,300
1799,1830178500,1830067500,1830067600,2.0,101,대전남부순환고속도로,0,100.0,0,300
1800,1830178600,1830067700,1830067600,2.0,101,대전남부순환고속도로,0,100.0,0,300
1801,1830178700,1830067600,1830067700,2.0,101,대전남부순환고속도로,0,100.0,0,300
1802,1830178800,1830067800,1830067700,2.0,101,대전남부순환고속도로,0,100.0,3,300
1803,1830178900,1830067700,1830067800,2.0,101,대전남부순환고속도로,0,100.0,3,300
1804,1830179000,1830067900,1830067800,2.0,101,대전남부순환고속도로,0,100.0,0,300
1805,1830179100,1830067800,1830067900,2.0,101,대전남부순환고속도로,0,100.0,0,300
1806,1830179200,1830068000,1830067900,2.0,101,대전남부순환고속도로,0,100.0,3,300
1807,1830179300,1830067900,1830068000,2.0,101,대전남부순환고속도로,0,100.0,3,300
1808,1830179400,1830067600,1830068800,1.0,101,중부고속도로,101,50.0,0,35
1809,1830179500,1830068300,1830068000,2.0,101,대전남부순환고속도로,0,100.0,0,300
1810,1830179600,1830068000,1830068300,2.0,101,대전남부순환고속도로,0,100.0,0,300
1811,1870204800,1870078100,1870000600,2.0,101,경부고속도로,101,100.0,0,1
1812,1870204900,1870078100,1870078200,3.0,101,경부고속도로,0,100.0,0,1
1813,1870205000,1870078200,1870078100,3.0,101,경부고속도로,0,100.0,0,1
1814,1830180000,1830069300,1830067600,1.0,101,중부고속도로,101,50.0,0,35
1815,1870205200,1870000600,1870078100,2.0,101,경부고속도로,101,100.0,0,1
1816,1870205300,1870078200,1870000600,2.0,101,경부고속도로,101,100.0,0,1
1817,1870205400,1870078200,1870078400,3.0,101,경부고속도로,0,100.0,3,1
1818,1870205500,1870078400,1870078200,3.0,101,경부고속도로,0,100.0,3,1
1819,1870205600,1870000600,1870078600,1.0,101,경부고속도로,101,100.0,0,1
1820,1870205700,1870078400,1870078600,3.0,101,경부고속도로,0,100.0,0,1
1821,1870205800,1870078600,1870078400,3.0,101,경부고속도로,0,100.0,0,1
1822,1830180800,1830068900,1830068300,2.0,101,대전남부순환고속도로,101,50.0,0,300
1823,1830181000,1830068300,1830069100,2.0,101,대전남부순환고속도로,101,50.0,0,300
1824,1870206600,1870078600,1870079200,3.0,101,경부고속도로,0,100.0,0,1
1825,1870206800,1870079200,1870078600,3.0,101,경부고속도로,0,100.0,0,1
1826,1830182300,1830069100,1830069400,2.0,101,대전남부순환고속도로,101,50.0,3,300
1827,1870207600,1870079200,1870080000,3.0,101,경부고속도로,0,100.0,3,1
1828,1870207700,1870080000,1870079200,3.0,101,경부고속도로,0,100.0,3,1
1829,1830182700,1830069400,1830069600,2.0,101,대전남부순환고속도로,101,50.0,0,300
1830,1830184000,1870080000,1830070300,3.0,101,경부고속도로,0,100.0,4,1
1831,1830184100,1830070300,1870080000,3.0,101,경부고속도로,0,100.0,4,1
1832,1830184800,1830070300,1830071200,3.0,101,경부고속도로,0,100.0,0,1
1833,1830184900,1830071200,1830070300,3.0,101,경부고속도로,0,100.0,0,1
1834,1830186500,1830071200,1830071300,3.0,101,경부고속도로,0,100.0,0,1
1835,1830186600,1830071300,1830071200,3.0,101,경부고속도로,0,100.0,0,1
1836,1830187400,1830071300,1830071700,3.0,101,경부고속도로,0,100.0,0,1
1837,1830187500,1830071700,1830071300,3.0,101,경부고속도로,0,100.0,0,1
1838,1830189400,1830071700,1830072800,3.0,101,경부고속도로,0,100.0,0,1
1839,1830189500,1830072800,1830071700,3.0,101,경부고속도로,0,100.0,0,1
1840,1830191300,1830072800,1830073200,3.0,101,경부고속도로,0,100.0,3,1
1841,1830191400,1830073200,1830072800,3.0,101,경부고속도로,0,100.0,3,1
1842,1830191700,1830073300,1830073200,3.0,101,경부고속도로,0,100.0,0,1
1843,1830191800,1830073200,1830073300,3.0,101,경부고속도로,0,100.0,0,1
1844,1830191900,1830073400,1830073300,3.0,101,경부고속도로,0,100.0,3,1
1845,1830192000,1830073300,1830073400,3.0,101,경부고속도로,0,100.0,3,1
1846,1830192100,1830073500,1830073400,3.0,101,경부고속도로,0,100.0,0,1
1847,1830192200,1830073400,1830073500,3.0,101,경부고속도로,0,100.0,0,1
1848,1830192300,1830073600,1830073500,3.0,101,경부고속도로,0,100.0,3,1
1849,1830192400,1830073500,1830073600,3.0,101,경부고속도로,0,100.0,3,1
1850,1830192500,1830050100,1830073600,3.0,101,경부고속도로,0,100.0,0,1
1851,1830192600,1830073600,1830050100,3.0,101,경부고속도로,0,100.0,0,1
1852,2333363900,2330168700,2330168800,2.0,101,서해안고속도로,0,60.0,0,15
1853,2333364000,2330168800,2330168700,2.0,101,서해안고속도로,0,60.0,0,15
