2017-07-15 08:33:00,6124,2017-07-15 08:29:02,2017-07-15 08:59:00,1,사고 ,선운중앙로67번길 호남대 경찰서 1차로 차대차 교통사고 -,126.7800997,35.1508363
2017-07-15 08:33:30,6129,2017-07-15 08:29:02,2017-07-15 08:59:00,1,사고 ,문소3길 원석촌 역전사거리 1차로 주의운전 교통사고 -,128.6944566,36.3533645
2017-07-15 08:34:00,6130,2017-07-15 08:27:02,2017-07-15 08:57:00,1,사고 ,삼양로 음성IC 대소분기점 진행방향 전체차로 주의운전 차량고장 -,127.46937667,36.95574406
2017-07-15 08:34:31,6133,2017-07-15 08:24:02,2017-07-15 08:54:00,2,기상 ,영오영청길 금호JC 칠곡물류IC 진행방향 전체차로 폭우 발생 가시거리200미터 사고주의 강우 -,128.48439486,35.92178462
2017-07-15 08:37:00,6175,2017-07-15 08:31:02,2017-07-15 09:01:00,1,사고 ,시낭로 제일C.C사거리 성포IC사거리2 1차로 주의운전 교통사고 -,126.8572562,37.3314163
2017-07-15 08:37:30,6181,2017-07-15 08:29:02,2017-07-15 08:59:00,1,사고 ,서이천로853번길 서이천IC 곤지암IC 1차로 주의운전 교통사고 -,127.378507548235,37.2908869671088
2017-07-15 08:38:00,6186,2017-07-15 08:29:02,2017-07-15 18:00:00,0,공사 ,중앙로 제1산업단지삼거리 대덕면사무소 양방향 전체차로 주의운전  -,127.2492187,37.0129375
2017-07-15 08:38:30,6189,2017-07-15 08:30:02,2017-07-15 18:00:00,0,공사 ,명암로 지방도512호선상봉재길 지방도512호선명암로 1차로 주의운전  -,127.5089761,36.637198
2017-07-15 08:42:01,6233,2017-07-15 08:40:02,2017-07-15 09:10:00,1,사고 ,고산자로58길 내부순환로-고암길램프( 내부순환로-청계천로램 3차로 주의운전 차량고장 -,127.0373712,37.5879318
2017-07-15 08:42:31,6241,2017-07-15 08:40:02,2017-07-15 18:00:00,0,공사 ,전라감영로 풍남문 전주중부경찰서 1차로 주의운전 도로공사 -,127.146704745652,35.8157344270859
2017-07-15 08:43:01,6251,2017-07-15 08:38:02,2017-07-15 09:08:00,1,사고 ,석삼말로 매화교1 안산식물원앞 1차로 주의운전  -,126.8617904,37.3119234
2017-07-15 08:43:30,6257,2017-07-15 08:36:02,2017-07-15 18:00:00,0,공사 ,한강대로 국제빌딩앞삼거리 용산역앞 1차로 주의운전 도로공사 -,126.966419304557,37.5277891612168
2017-07-15 08:44:00,6259,2017-07-15 08:35:02,2017-07-15 18:00:00,0,공사 ,양덕동2길 (양덕광장) (대림하이빌아파트앞교차로) 1차로 하수관공사로 통행불편 하수관 -,128.58983161,35.22497572
2017-07-15 08:44:30,6262,2017-07-15 08:35:02,2017-07-15 09:05:00,0,공사 ,동부간선도로 상계교 노원교 2차로 정체 주의운행 도로공사 서울청,127.050561865853,37.667323475991
2017-07-15 08:45:00,6269,2017-07-15 08:34:02,2017-07-15 18:00:00,0,공사 ,중앙로 경찰서 제1산업단지 교차로  진행방향 전체차로 주의운전  -,127.2501724,37.0123311
2017-07-15 08:47:00,6321,2017-07-15 08:42:02,2017-07-15 09:12:00,1,사고 ,대물로 음성IC 대소분기점 진행방향 전체차로 주의운전 차량고장 -,127.46731996,36.97321537
2017-07-15 08:47:30,6329,2017-07-15 08:00:02,2017-07-15 18:00:00,0,공사 ,함양로 함양1교 함양3교 1차로 주의운전 도로공사 -,127.72525452,35.51662974
2017-07-15 08:48:00,6333,2017-07-15 08:41:02,2017-07-15 18:00:00,0,공사 ,이촌로34길 강변북로-한강로램프(1) 강변북로-대건로램프(3) 1차로 주의운전 도로공사 -,126.959391210725,37.5224712814482
2017-07-15 08:48:30,6337,2017-07-15 08:40:02,2017-07-15 18:00:00,0,공사 ,구미대로 신평시장방면 신평네거리 2차로 주의운전 도로공사 -,128.362686925217,36.1216991941437
2017-07-15 08:52:00,6401,2017-07-15 08:50:02,2017-07-15 09:20:00,1,사고 ,중앙로 함평휴게소 영광IC(남측) 1차로 주의운전 교통사고 -,126.5125357,35.2674694
2017-07-15 08:52:30,6405,2017-07-15 08:49:02,2017-07-15 18:00:00,0,공사 ,장기로74번길 옥천교 구 창전파출소 양방향 전체차로 주의운전 도로공사 -,127.2707826,37.0020876
2017-07-15 08:53:00,6412,2017-07-15 08:48:02,2017-07-15 18:00:00,0,공사 ,봉계1길 동초교 봉황장례식장 1차로 가스배관공사  -,127.2850029,34.6008991
2017-07-15 08:53:31,6415,2017-07-15 08:47:02,2017-07-15 18:00:00,0,공사 ,성천로 대구축산농협육가공공장 유천교1 1차로 주의운전 도로공사 -,128.5031512,35.8112905
2017-07-15 08:54:01,6418,2017-07-15 08:47:02,2017-07-15 18:00:00,0,공사 ,삼호로 (삼성버킹궁앞교차로) 어린교 1차로 주의운전 도로공사 -,128.58738238,35.22083363
2017-07-15 08:54:30,6421,2017-07-15 08:46:02,2017-07-15 09:16:00,1,사고 ,이촌로 원효대교(북단) 원효대교진출입고가차 1차로 주의운전 교통사고 -,126.954395242146,37.5299932971856
2017-07-15 08:57:00,6470,2017-07-15 08:50:02,2017-07-15 09:20:00,1,사고 ,진삼로 죽림삼거리3 송포사거리 1차로 주의운전 교통사고 -,128.061730281962,34.9692791482578
2017-07-15 09:03:00,6552,2017-07-15 09:00:02,2017-07-15 09:30:00,1,사고 ,적례길 송포사거리 덕곡마을앞2 1차로 주의운전 교통사고 -,128.055308026481,34.9887307836857
2017-07-15 09:03:30,6556,2017-07-15 08:59:02,2017-07-15 09:29:00,2,행사 ,중앙로 평택소방서앞 평택문화회관앞 1차로 주의운전 행사 -,127.1140266,36.9902798
2017-07-15 09:04:00,6558,2017-07-15 08:57:02,2017-07-15 18:00:00,0,공사 ,흥양길 고흥남중학교 고흥여중학교 1차로 가스배관공사 1차로 통제 도로공사 -,127.2881684,34.6097963
2017-07-15 09:04:30,6561,2017-07-15 08:56:02,2017-07-15 12:00:00,0,공사 ,백제고분로 삼전사거리 아시아삼거리 3차로 도로아스팔트보수공사 도로공사 -,127.0857565,37.5050541
2017-07-15 09:07:30,6600,2017-07-15 09:04:02,2017-07-15 09:34:00,1,사고 ,삼천포대교로 송포사거리 덕곡마을앞2 1차로 주의운전 교통사고 -,128.06121504161,34.9705267990175
2017-07-15 09:08:00,6606,2017-07-15 09:03:02,2017-07-15 09:33:00,1,사고 ,종암로 성북소방서 종암2치안센터 1차로 주의운전 차량고장 -,127.0327105461,37.6015005737808
2017-07-15 09:08:30,6611,2017-07-15 09:03:02,2017-07-15 18:00:00,0,공사 ,송현길 무동리마을회관 범서삼거리 1차로 주의운전  -,129.231035257531,35.5697554983412
2017-07-15 09:09:00,6614,2017-07-15 09:02:02,2017-07-15 18:00:00,0,공사 ,강남대로 cgv 강남점 교보타워사거리 4차로 CCTV점검공사 시설물 -,127.025681195914,37.5014465281955
2017-07-15 09:09:30,6623,2017-07-15 09:00:02,2017-07-15 18:00:00,0,공사 ,망우로 백합빌딩 동원빌딩 3차로 주의운전  -,127.055788,37.5879937
2017-07-15 09:10:00,6630,2017-07-15 09:01:02,2017-07-15 18:00:00,0,공사 ,월명로 외당사거리 수송동동영아파트102단지앞 1차로 주의운전 도로공사 -,126.7153764,35.955381
2017-07-15 09:10:30,6632,2017-07-15 09:00:02,2017-07-15 18:00:00,0,공사 ,혜산로 금산회전로터리 서인사거리 양방향 전체차로 주의운전 하수관 -,127.27062,37.0112323
2017-07-15 09:22:30,6788,2017-07-15 09:17:02,2017-07-15 09:47:00,1,사고 ,매소홀로 농산물시장입구 전재울사거리 1차로 주의운전 교통사고 -,126.706058075513,37.438884134233
2017-07-15 09:23:00,6791,2017-07-15 09:16:02,2017-07-15 09:46:00,1,사고 ,환경로 김천IC 동김천IC 1차로 주의운전 차량고장 -,128.132673462211,36.126253784955
2017-07-15 09:23:30,6795,2017-07-15 09:15:02,2017-07-15 18:00:00,0,공사 ,동삭로 평택여고앞 동삭교차로 2차로 주의운전 시설물 -,127.0968187,37.0203108
2017-07-15 09:27:01,6843,2017-07-15 09:25:02,2017-07-15 09:55:00,1,사고 ,선화로 선화공원네거리 호수돈여자중,고 1차로 주의운전 교통사고 -,127.4166137,36.32897368
2017-07-15 09:27:31,6847,2017-07-15 09:24:02,2017-07-15 09:54:00,2,통제 ,무등로 신안밧데리 신문교종점 1차로 주의운전 공사 -,126.896388029795,35.1674693815842
2017-07-15 09:28:01,6858,2017-07-15 09:23:02,2017-07-15 13:00:00,0,공사 ,충장로 동부경찰서 전일빌딩 1차로 동부서에서 전일빌딩방향 일방로에 대형크레인 이용하여 고층빌딩 세척작업 시설물 -,126.91558815,35.14822233
2017-07-15 09:28:31,6863,2017-07-15 09:23:02,2017-07-15 18:00:00,0,공사 ,발이봉남로4번길 푸른마을삼거리 동국대한방병원 3차로 주의운전 시설물 -,127.1248018,37.3650795
2017-07-15 09:29:00,6866,2017-07-15 09:22:02,2017-07-15 13:00:00,0,공사 ,백제고분로 방이사거리 석촌역 1,2차로 지하철공사로 약간정체 시설물 -,127.111796,37.5100514
2017-07-15 09:29:30,6869,2017-07-15 09:22:02,2017-07-15 09:52:00,1,사고 ,청능대로718번길 소래초교 풍림아파트단지앞삼거리 1차로 주의운전 차량고장 -,126.7391117,37.4065918
2017-07-15 09:30:00,6871,2017-07-15 07:00:02,2017-07-15 18:00:00,0,공사 ,임진로 월평삼거리 평지삼거리 1차로 도시가스배관공사 지체우려   -,127.32112554,35.62508089
2017-07-15 09:30:31,6873,2017-07-15 09:20:02,2017-07-15 09:50:00,1,사고 ,추천로 서곡사거리 팔복남양아파트(동측) 1차로 주의운전  -,127.101528077774,35.8424948684148
2017-07-15 09:32:30,6917,2017-07-15 09:26:02,2017-07-15 09:56:00,1,사고 ,사임당로 남부터미널 서울교대 1차로 주의운전 교통사고 -,127.01433147,37.48819877
2017-07-15 09:33:00,6921,2017-07-15 09:25:02,2017-07-15 18:00:00,0,공사 ,신재로 가흥1교앞 가흥삼거리 양방향 전체차로 우회도로개설공사중 사고위험 서행  -,128.600566220004,36.8310597541159
2017-07-15 09:33:30,6925,2017-07-15 09:25:02,2017-07-15 18:00:00,0,공사 ,청수14로 천안세무서 한양수자인아파트앞사거리 1차로 주의운전 도로공사 -,127.1534962,36.7848576
